Date,Close,Open,High,Low,Volume,Type
2019-01-25,1364.0,1360.0,1360.0,1360.0,10.0,Gold
2019-01-28,1369.8,1369.8,1369.8,1369.8,0.0,Gold
2019-01-29,1375.6,1375.6,1375.6,1375.6,200.0,Gold
2019-01-30,1375.9,1377.6,1377.6,1377.6,60.0,Gold
2019-01-31,1384.0,1384.0,1384.0,1384.0,80.0,Gold
2019-02-01,1381.1,1382.6,1382.6,1382.6,10.0,Gold
2019-02-04,1378.3,1378.3,1378.3,1378.3,0.0,Gold
2019-02-05,1378.6,1378.6,1378.6,1378.6,40.0,Gold
2019-02-06,1373.8,1373.8,1373.8,1373.8,0.0,Gold
2019-02-07,1373.6,1373.6,1373.6,1373.6,0.0,Gold
2019-02-08,1377.8,1377.8,1377.8,1377.8,50.0,Gold
2019-02-11,1371.2,1371.2,1371.2,1371.2,30.0,Gold
2019-02-12,1373.2,1373.2,1373.2,1373.2,0.0,Gold
2019-02-13,1374.6,1374.6,1374.6,1374.6,50.0,Gold
2019-02-14,1373.2,1373.2,1373.2,1373.2,70.0,Gold
2019-02-15,1381.2,1381.2,1381.2,1381.2,30.0,Gold
2019-02-17,1324.25,1324.65,1324.95,1323.85,0.0,Gold
2019-02-18,1329.55,1324.35,1330.75,1324.05,0.0,Gold
2019-02-19,1403.9,1403.9,1403.9,1403.9,40.0,Gold
2019-02-20,1406.7,1406.7,1406.7,1406.7,150.0,Gold
2019-02-21,1387.2,1388.0,1388.0,1388.0,30.0,Gold
2019-02-22,1392.5,1392.5,1392.5,1392.5,20.0,Gold
2019-02-25,1389.0,1389.0,1389.0,1389.0,0.0,Gold
2019-02-26,1387.9,1387.9,1387.9,1387.9,0.0,Gold
2019-02-27,1380.5,1380.5,1380.5,1380.5,0.0,Gold
2019-02-28,1375.3,1374.0,1374.0,1374.0,10.0,Gold
2019-03-01,1358.3,1358.3,1358.3,1358.3,130.0,Gold
2019-03-04,1346.3,1346.3,1346.3,1346.3,20.0,Gold
2019-03-05,1343.5,1343.5,1343.5,1343.5,0.0,Gold
2019-03-06,1346.5,1346.5,1346.5,1346.5,0.0,Gold
2019-03-07,1344.9,1344.9,1344.9,1344.9,40.0,Gold
2019-03-08,1358.5,1358.5,1358.5,1358.5,0.0,Gold
2019-03-11,1350.0,1350.0,1350.0,1350.0,0.0,Gold
2019-03-12,1356.6,1356.6,1356.6,1356.6,80.0,Gold
2019-03-13,1368.1,1368.1,1368.1,1368.1,20.0,Gold
2019-03-14,1352.9,1352.9,1352.9,1352.9,230.0,Gold
2019-03-15,1360.6,1360.6,1360.6,1360.6,10.0,Gold
2019-03-18,1359.4,1359.4,1359.4,1359.4,10.0,Gold
2019-03-19,1364.7,1364.7,1364.7,1364.7,0.0,Gold
2019-03-20,1359.5,1359.5,1359.5,1359.5,20.0,Gold
2019-03-21,1364.5,1364.5,1364.5,1364.5,120.0,Gold
2019-03-22,1369.3,1368.2,1368.2,1368.2,30.0,Gold
2019-03-25,1378.1,1378.1,1378.1,1378.1,100.0,Gold
2019-03-26,1369.3,1369.3,1369.3,1369.3,10.0,Gold
2019-03-27,1363.8,1363.8,1363.8,1363.8,40.0,Gold
2019-03-28,1342.4,1348.0,1348.0,1342.2,10.0,Gold
2019-03-29,1346.0,1354.1,1354.1,1354.1,0.0,Gold
2019-04-01,1342.7,1342.7,1342.7,1342.7,30.0,Gold
2019-04-02,1343.9,1340.8,1343.2,1340.8,0.0,Gold
2019-04-03,1344.0,1344.0,1344.0,1344.0,50.0,Gold
2019-04-04,1343.5,1343.5,1343.5,1343.5,40.0,Gold
2019-04-05,1345.2,1345.2,1345.2,1345.2,50.0,Gold
2019-04-08,1351.9,1351.9,1351.9,1351.9,0.0,Gold
2019-04-09,1358.4,1358.4,1358.4,1358.4,0.0,Gold
2019-04-10,1363.9,1363.9,1363.9,1363.9,80.0,Gold
2019-04-11,1343.4,1356.6,1356.6,1356.6,0.0,Gold
2019-04-12,1346.3,1346.3,1346.3,1346.3,230.0,Gold
2019-04-15,1342.4,1342.4,1342.4,1342.4,20.0,Gold
2019-04-16,1328.1,1329.1,1329.1,1329.0,50.0,Gold
2019-04-17,1327.6,1327.6,1327.6,1327.6,60.0,Gold
2019-04-18,1326.9,1326.9,1326.9,1326.9,80.0,Gold
2019-04-19,1277.9,1277.9,1277.9,1277.9,0.0,Gold
2019-04-22,1328.5,1328.5,1328.5,1328.5,0.0,Gold
2019-04-23,1323.8,1323.8,1323.8,1323.8,10.0,Gold
2019-04-24,1329.9,1329.9,1329.9,1329.9,150.0,Gold
2019-04-25,1330.2,1330.2,1330.2,1330.2,0.0,Gold
2019-04-26,1339.2,1339.2,1339.2,1339.2,380.0,Gold
2019-04-29,1331.6,1331.6,1331.6,1331.6,140.0,Gold
2019-04-30,1335.7,1335.7,1335.7,1335.7,210.0,Gold
2019-05-01,1334.2,1334.2,1334.2,1334.2,260.0,Gold
2019-05-02,1322.2,1323.0,1323.0,1323.0,0.0,Gold
2019-05-03,1331.7,1331.7,1331.7,1331.7,20.0,Gold
2019-05-06,1334.0,1334.0,1334.0,1334.0,10.0,Gold
2019-05-07,1335.8,1335.8,1335.8,1335.8,120.0,Gold
2019-05-08,1331.4,1338.0,1338.0,1338.0,50.0,Gold
2019-05-09,1335.1,1335.1,1335.1,1335.1,40.0,Gold
2019-05-10,1337.2,1337.2,1337.2,1337.2,50.0,Gold
2019-05-13,1350.2,1350.2,1350.2,1350.2,120.0,Gold
2019-05-14,1343.4,1343.4,1343.4,1343.4,200.0,Gold
2019-05-15,1344.5,1344.5,1344.5,1344.5,60.0,Gold
2019-05-16,1333.1,1333.1,1333.1,1333.1,110.0,Gold
2019-05-17,1322.5,1322.5,1322.5,1322.5,210.0,Gold
2019-05-20,1324.2,1324.2,1324.2,1324.2,80.0,Gold
2019-05-21,1320.1,1320.1,1320.1,1320.1,100.0,Gold
2019-05-22,1321.3,1321.3,1321.3,1321.3,20.0,Gold
2019-05-23,1331.8,1328.4,1328.4,1328.4,0.0,Gold
2019-05-24,1330.1,1329.2,1329.2,1329.2,0.0,Gold
2019-05-26,1284.15,1284.2,1285.15,1283.65,0.0,Gold
2019-05-27,1284.95,1284.25,1286.85,1283.25,0.0,Gold
2019-05-28,1323.3,1322.6,1322.6,1322.6,120.0,Gold
2019-05-29,1326.5,1327.8,1327.8,1327.8,0.0,Gold
2019-05-30,1332.9,1332.4,1332.4,1332.4,330.0,Gold
2019-05-31,1349.6,1342.9,1347.8,1342.9,220.0,Gold
2019-06-03,1365.3,1356.5,1356.5,1356.5,70.0,Gold
2019-06-04,1366.5,1366.5,1366.5,1366.5,30.0,Gold
2019-06-05,1370.2,1376.6,1376.6,1368.8,160.0,Gold
2019-06-06,1378.5,1370.0,1370.0,1370.0,90.0,Gold
2019-06-07,1381.9,1388.5,1388.5,1382.4,50.0,Gold
2019-06-10,1366.9,1378.0,1378.0,1367.0,10.0,Gold
2019-06-11,1369.0,1369.0,1369.0,1369.0,1010.0,Gold
2019-06-12,1373.8,1373.8,1373.8,1373.8,10.0,Gold
2019-06-13,1380.7,1378.3,1378.7,1378.3,0.0,Gold
2019-06-14,1381.5,1389.2,1389.2,1379.8,40.0,Gold
2019-06-17,1379.6,1379.7,1384.2,1379.7,20.0,Gold
2019-06-18,1387.4,1379.7,1394.5,1379.7,180.0,Gold
2019-06-19,1384.4,1382.1,1382.1,1382.1,90.0,Gold
2019-06-20,1429.4,1419.1,1428.7,1417.4,410.0,Gold
2019-06-21,1432.7,1444.0,1444.0,1419.6,20.0,Gold
2019-06-24,1450.9,1439.1,1449.6,1439.0,10.0,Gold
2019-06-25,1451.3,1461.3,1473.9,1448.7,90.0,Gold
2019-06-26,1447.8,1441.9,1445.4,1440.5,40.0,Gold
2019-06-27,1444.5,1444.5,1444.5,1444.5,60.0,Gold
2019-06-28,1446.8,1451.0,1451.0,1445.7,60.0,Gold
2019-07-01,1423.6,1444.0,1444.0,1424.4,10.0,Gold
2019-07-02,1442.8,1428.6,1428.6,1428.6,70.0,Gold
2019-07-03,1456.0,1465.5,1465.5,1461.9,0.0,Gold
2019-07-04,1423.55,1421.25,1426.65,1412.85,0.0,Gold
2019-07-05,1436.6,1428.0,1433.0,1428.0,20.0,Gold
2019-07-08,1437.3,1436.9,1436.9,1436.9,50.0,Gold
2019-07-09,1438.3,1430.6,1430.8,1430.6,20.0,Gold
2019-07-10,1450.5,1450.5,1450.5,1450.5,70.0,Gold
2019-07-11,1445.3,1461.4,1467.2,1461.4,10.0,Gold
2019-07-12,1450.9,1450.9,1450.9,1450.9,50.0,Gold
2019-07-15,1452.3,1452.3,1452.3,1452.3,990.0,Gold
2019-07-16,1450.2,1453.4,1453.4,1453.4,20.0,Gold
2019-07-17,1462.5,1455.0,1467.3,1455.0,20.0,Gold
2019-07-18,1467.2,1464.4,1488.5,1459.4,20.0,Gold
2019-07-19,1465.5,1483.3,1487.4,1461.5,20.0,Gold
2019-07-22,1466.0,1466.0,1466.0,1466.0,610.0,Gold
2019-07-23,1460.8,1458.6,1459.6,1458.6,250.0,Gold
2019-07-24,1462.9,1467.2,1467.2,1467.2,40.0,Gold
2019-07-25,1454.4,1465.1,1468.0,1456.1,810.0,Gold
2019-07-26,1460.4,1460.4,1460.4,1460.4,560.0,Gold
2019-07-29,1461.7,1461.7,1461.7,1461.7,1050.0,Gold
2019-07-30,1470.3,1469.0,1472.4,1469.0,20.0,Gold
2019-07-31,1466.3,1460.5,1469.6,1452.9,130.0,Gold
2019-08-01,1461.5,1450.8,1485.6,1443.3,150.0,Gold
2019-08-02,1485.3,1476.2,1476.2,1476.2,80.0,Gold
2019-08-05,1502.6,1487.4,1505.0,1487.4,70.0,Gold
2019-08-06,1509.7,1507.2,1511.1,1498.6,140.0,Gold
2019-08-07,1544.6,1510.6,1547.7,1510.6,110.0,Gold
2019-08-08,1535.0,1533.0,1542.1,1532.6,60.0,Gold
2019-08-09,1534.5,1542.8,1543.8,1535.0,90.0,Gold
2019-08-12,1543.0,1536.0,1550.1,1526.4,160.0,Gold
2019-08-13,1540.7,1556.2,1571.7,1523.1,70.0,Gold
2019-08-14,1554.0,1538.5,1553.1,1532.6,240.0,Gold
2019-08-15,1556.7,1553.0,1561.2,1546.0,290.0,Gold
2019-08-16,1549.2,1557.4,1557.7,1541.3,160.0,Gold
2019-08-19,1537.2,1543.9,1543.9,1531.0,350.0,Gold
2019-08-20,1541.3,1530.2,1540.7,1530.2,170.0,Gold
2019-08-21,1541.5,1532.7,1540.6,1532.7,560.0,Gold
2019-08-22,1534.4,1534.3,1538.8,1530.5,250.0,Gold
2019-08-23,1563.5,1539.0,1563.5,1537.3,260.0,Gold
2019-08-26,1563.1,1584.5,1584.5,1563.2,70.0,Gold
2019-08-27,1578.0,1566.2,1579.3,1564.6,170.0,Gold
2019-08-28,1575.3,1572.3,1578.0,1571.6,240.0,Gold
2019-08-29,1564.0,1571.9,1578.8,1562.0,250.0,Gold
2019-08-30,1557.2,1564.1,1566.9,1555.0,450.0,Gold
2019-09-01,1538.05,1535.25,1542.9,1535.25,0.0,Gold
2019-09-02,1535.15,1537.95,1540.05,1528.15,0.0,Gold
2019-09-03,1583.2,1562.8,1583.9,1561.2,240.0,Gold
2019-09-04,1587.4,1582.7,1590.7,1572.0,340.0,Gold
2019-09-05,1552.9,1579.5,1584.1,1544.9,100.0,Gold
2019-09-06,1543.3,1551.0,1559.9,1539.2,60.0,Gold
2019-09-09,1539.6,1540.1,1546.6,1534.1,240.0,Gold
2019-09-10,1528.1,1531.9,1532.6,1524.9,160.0,Gold
2019-09-11,1532.4,1528.8,1534.4,1528.8,40.0,Gold
2019-09-12,1537.8,1530.4,1558.6,1530.4,410.0,Gold
2019-09-13,1530.7,1543.4,1543.4,1525.6,180.0,Gold
2019-09-16,1542.3,1542.6,1546.5,1536.4,690.0,Gold
2019-09-17,1544.1,1538.8,1542.3,1538.8,10.0,Gold
2019-09-18,1546.1,1538.9,1549.0,1530.4,500.0,Gold
2019-09-19,1536.4,1528.8,1540.4,1528.8,160.0,Gold
2019-09-20,1545.3,1537.8,1553.5,1537.8,100.0,Gold
2019-09-23,1561.6,1556.6,1562.5,1556.6,20.0,Gold
2019-09-24,1570.1,1560.1,1573.0,1554.9,510.0,Gold
2019-09-25,1542.0,1572.0,1572.0,1539.1,250.0,Gold
2019-09-26,1545.0,1538.9,1547.0,1538.0,250.0,Gold
2019-09-27,1536.1,1538.3,1538.3,1525.7,170.0,Gold
2019-09-30,1502.3,1533.0,1533.0,1500.1,510.0,Gold
2019-10-01,1518.0,1502.6,1520.0,1499.0,220.0,Gold
2019-10-02,1536.8,1512.8,1536.3,1509.9,340.0,Gold
2019-10-03,1541.3,1536.8,1551.8,1535.2,450.0,Gold
2019-10-04,1540.7,1541.3,1541.3,1530.2,70.0,Gold
2019-10-07,1532.5,1538.9,1538.9,1522.2,160.0,Gold
2019-10-08,1531.9,1524.2,1540.0,1522.6,430.0,Gold
2019-10-09,1541.1,1539.7,1543.0,1535.0,430.0,Gold
2019-10-10,1529.7,1548.0,1548.0,1526.0,130.0,Gold
2019-10-11,1517.8,1533.7,1534.6,1508.0,1040.0,Gold
2019-10-14,1527.1,1529.0,1530.0,1524.4,30.0,Gold
2019-10-15,1513.1,1522.9,1524.5,1513.0,230.0,Gold
2019-10-16,1523.4,1515.5,1522.2,1510.0,200.0,Gold
2019-10-17,1527.8,1519.9,1527.6,1519.9,210.0,Gold
2019-10-18,1523.0,1526.1,1526.1,1519.5,160.0,Gold
2019-10-21,1517.3,1524.9,1524.9,1515.0,110.0,Gold
2019-10-22,1516.6,1517.3,1519.0,1515.0,10.0,Gold
2019-10-23,1524.9,1522.0,1526.1,1522.0,30.0,Gold
2019-10-24,1533.9,1524.3,1534.7,1522.0,280.0,Gold
2019-10-25,1535.1,1537.5,1549.9,1535.0,70.0,Gold
2019-10-28,1525.8,1535.7,1536.2,1523.5,160.0,Gold
2019-10-29,1520.6,1524.2,1524.2,1515.5,220.0,Gold
2019-10-30,1526.5,1520.8,1526.5,1513.2,1900.0,Gold
2019-10-31,1544.0,1527.0,1545.0,1527.0,170.0,Gold
2019-11-01,1541.3,1542.1,1545.0,1538.0,200.0,Gold
2019-11-04,1541.6,1544.8,1544.8,1541.0,830.0,Gold
2019-11-05,1514.5,1535.0,1535.0,1513.0,1770.0,Gold
2019-11-06,1523.9,1516.7,1525.4,1516.1,690.0,Gold
2019-11-07,1497.7,1520.1,1520.1,1495.1,1320.0,Gold
2019-11-08,1496.3,1500.5,1503.0,1488.8,350.0,Gold
2019-11-11,1488.0,1494.0,1494.0,1480.1,730.0,Gold
2019-11-12,1484.2,1487.8,1488.5,1480.0,930.0,Gold
2019-11-13,1493.9,1489.9,1498.1,1489.9,740.0,Gold
2019-11-14,1504.0,1495.1,1504.7,1494.8,840.0,Gold
2019-11-15,1499.1,1496.3,1499.9,1495.9,70.0,Gold
2019-11-18,1502.4,1498.4,1502.8,1488.8,820.0,Gold
2019-11-19,1504.8,1501.3,1506.1,1497.0,1030.0,Gold
2019-11-20,1504.5,1505.5,1509.2,1498.0,690.0,Gold
2019-11-21,1494.0,1505.5,1505.7,1494.0,490.0,Gold
2019-11-22,1494.4,1497.7,1502.3,1492.0,700.0,Gold
2019-11-25,1488.1,1490.9,1492.0,1485.2,940.0,Gold
2019-11-26,1491.0,1484.3,1492.0,1481.0,310.0,Gold
2019-11-27,1484.4,1489.2,1490.2,1483.9,220.0,Gold
2019-11-28,1462.25,1463.25,1464.55,1460.75,0.0,Gold
2019-11-29,1496.6,1488.0,1495.4,1484.2,190.0,Gold
2019-12-02,1493.1,1494.0,1495.3,1485.0,170.0,Gold
2019-12-03,1508.6,1491.1,1510.3,1491.1,450.0,Gold
2019-12-04,1504.5,1509.1,1513.5,1502.5,460.0,Gold
2019-12-05,1507.5,1505.0,1508.0,1503.0,230.0,Gold
2019-12-06,1489.9,1503.0,1506.0,1488.0,440.0,Gold
2019-12-09,1489.8,1493.2,1493.2,1489.4,300.0,Gold
2019-12-10,1493.2,1490.6,1496.0,1489.7,140.0,Gold
2019-12-11,1500.1,1500.0,1507.0,1497.5,140.0,Gold
2019-12-12,1497.5,1511.2,1514.0,1494.1,170.0,Gold
2019-12-13,1506.9,1493.0,1507.9,1493.0,470.0,Gold
2019-12-16,1506.7,1505.4,1509.4,1503.9,420.0,Gold
2019-12-17,1506.8,1505.8,1510.0,1505.0,210.0,Gold
2019-12-18,1504.3,1506.4,1508.5,1501.7,1560.0,Gold
2019-12-19,1510.0,1505.4,1510.4,1503.5,570.0,Gold
2019-12-20,1506.4,1508.1,1510.0,1505.2,440.0,Gold
2019-12-23,1514.4,1510.7,1514.9,1510.7,390.0,Gold
2019-12-24,1530.5,1518.6,1530.1,1518.6,450.0,Gold
2019-12-25,1504.05,1504.4,1504.4,1502.15,0.0,Gold
2019-12-26,1540.3,1528.9,1543.0,1528.4,1020.0,Gold
2019-12-27,1544.4,1540.7,1545.0,1540.0,290.0,Gold
2019-12-30,1545.4,1543.9,1545.5,1540.1,460.0,Gold
2019-12-31,1550.6,1546.7,1555.0,1546.4,670.0,Gold
2020-01-01,1520.95,1520.85,1523.95,1520.85,0.0,Gold
2020-01-02,1555.2,1548.7,1559.5,1548.2,1250.0,Gold
2020-01-03,1579.6,1561.6,1583.6,1561.6,5120.0,Gold
2020-01-06,1596.1,1590.2,1615.3,1590.0,2800.0,Gold
2020-01-07,1601.3,1594.5,1605.5,1586.5,2570.0,Gold
2020-01-08,1587.0,1603.3,1637.9,1581.5,3320.0,Gold
2020-01-09,1581.4,1583.0,1587.5,1570.2,1430.0,Gold
2020-01-10,1587.0,1577.6,1589.6,1574.1,2730.0,Gold
2020-01-13,1577.5,1586.8,1586.8,1574.9,2700.0,Gold
2020-01-14,1571.2,1573.2,1573.9,1563.4,1760.0,Gold
2020-01-15,1580.3,1575.9,1582.2,1573.4,2100.0,Gold
2020-01-16,1576.9,1580.4,1583.4,1575.0,1860.0,Gold
2020-01-17,1587.2,1578.6,1588.0,1577.1,1540.0,Gold
2020-01-19,1557.05,1557.4,1559.05,1556.45,0.0,Gold
2020-01-20,1561.25,1557.2,1562.7,1556.65,0.0,Gold
2020-01-21,1584.7,1584.0,1593.8,1573.6,2140.0,Gold
2020-01-22,1583.5,1583.1,1585.5,1577.6,1960.0,Gold
2020-01-23,1592.1,1585.0,1593.5,1580.1,1750.0,Gold
2020-01-24,1599.0,1589.1,1601.4,1584.0,2620.0,Gold
2020-01-27,1604.6,1610.0,1612.8,1602.8,1930.0,Gold
2020-01-28,1596.9,1606.7,1607.1,1593.4,10910.0,Gold
2020-01-29,1597.9,1594.5,1603.6,1589.3,4240.0,Gold
2020-01-30,1610.7,1601.6,1612.0,1599.0,1500.0,Gold
2020-01-31,1609.4,1599.7,1615.3,1597.7,3060.0,Gold
2020-02-03,1604.0,1618.8,1619.6,1595.0,1020.0,Gold
2020-02-04,1577.5,1602.3,1602.3,1576.0,1840.0,Gold
2020-02-05,1584.7,1579.4,1587.0,1573.0,2050.0,Gold
2020-02-06,1591.7,1580.7,1592.4,1579.3,1310.0,Gold
2020-02-07,1595.0,1591.0,1598.3,1588.4,840.0,Gold
2020-02-10,1600.7,1599.5,1601.5,1594.2,1660.0,Gold
2020-02-11,1591.1,1597.3,1597.9,1587.1,1860.0,Gold
2020-02-12,1592.4,1590.8,1593.9,1587.5,2050.0,Gold
2020-02-13,1599.6,1594.4,1602.0,1594.0,1730.0,Gold
2020-02-14,1606.9,1601.0,1608.4,1597.3,1560.0,Gold
2020-02-16,1586.25,1585.5,1586.25,1583.45,0.0,Gold
2020-02-17,1587.05,1586.15,1588.45,1581.85,0.0,Gold
2020-02-18,1624.0,1605.0,1628.3,1603.5,1620.0,Gold
2020-02-19,1632.2,1625.0,1634.8,1623.3,1400.0,Gold
2020-02-20,1640.8,1634.0,1645.5,1627.7,1310.0,Gold
2020-02-21,1669.1,1645.5,1671.2,1642.4,1860.0,Gold
2020-02-24,1697.1,1673.3,1711.8,1673.3,9960.0,Gold
2020-02-25,1670.2,1681.6,1681.6,1650.0,3360.0,Gold
2020-02-26,1662.9,1656.4,1676.7,1646.7,3590.0,Gold
2020-02-27,1661.4,1668.0,1680.3,1656.0,3960.0,Gold
2020-02-28,1583.6,1667.1,1667.1,1582.0,6310.0,Gold
2020-03-02,1609.7,1609.1,1626.0,1593.9,2370.0,Gold
2020-03-03,1658.8,1606.5,1663.8,1606.5,3140.0,Gold
2020-03-04,1656.5,1660.1,1661.1,1647.3,3920.0,Gold
2020-03-05,1680.4,1653.4,1687.2,1653.0,2370.0,Gold
2020-03-06,1683.0,1683.6,1703.6,1657.7,4500.0,Gold
2020-03-09,1684.1,1700.0,1712.1,1668.1,3540.0,Gold
2020-03-10,1669.0,1675.0,1679.3,1651.5,3670.0,Gold
2020-03-11,1650.8,1657.9,1677.6,1641.7,4200.0,Gold
2020-03-12,1598.8,1648.6,1655.2,1568.7,3050.0,Gold
2020-03-13,1524.9,1592.6,1604.2,1514.3,2510.0,Gold
2020-03-16,1493.8,1573.0,1578.6,1458.8,2740.0,Gold
2020-03-17,1534.1,1504.5,1561.5,1476.3,3410.0,Gold
2020-03-18,1487.1,1547.0,1551.1,1485.2,2490.0,Gold
2020-03-19,1489.4,1496.6,1508.0,1476.9,2210.0,Gold
2020-03-20,1495.1,1468.0,1530.0,1468.0,4160.0,Gold
2020-03-23,1581.4,1520.0,1583.7,1498.9,3140.0,Gold
2020-03-24,1663.0,1578.0,1691.4,1578.0,9560.0,Gold
2020-03-25,1633.3,1688.0,1695.0,1607.5,5340.0,Gold
2020-03-26,1662.0,1639.6,1678.0,1615.0,7610.0,Gold
2020-03-27,1655.0,1653.6,1659.3,1631.9,6370.0,Gold
2020-03-30,1644.1,1665.7,1672.5,1634.6,2890.0,Gold
2020-03-31,1597.6,1640.1,1642.2,1590.8,3350.0,Gold
2020-04-01,1592.5,1580.0,1611.0,1577.7,3250.0,Gold
2020-04-02,1638.9,1607.0,1645.2,1596.7,3420.0,Gold
2020-04-03,1646.5,1639.0,1651.5,1625.3,3020.0,Gold
2020-04-06,1693.1,1649.5,1713.5,1640.0,4040.0,Gold
2020-04-07,1683.7,1713.1,1740.8,1674.3,7050.0,Gold
2020-04-08,1684.1,1680.1,1693.9,1673.9,3330.0,Gold
2020-04-09,1753.6,1679.2,1754.3,1679.2,9300.0,Gold
2020-04-10,1740.6,1740.6,1740.6,1740.6,0.0,Gold
2020-04-13,1762.7,1741.6,1773.5,1725.0,4150.0,Gold
2020-04-14,1771.2,1768.0,1789.5,1750.0,7090.0,Gold
2020-04-15,1744.7,1760.7,1762.7,1736.4,3860.0,Gold
2020-04-16,1736.3,1744.0,1771.2,1727.6,3830.0,Gold
2020-04-17,1702.7,1740.7,1741.3,1695.5,4410.0,Gold
2020-04-20,1715.3,1697.2,1722.0,1689.2,2520.0,Gold
2020-04-21,1692.1,1717.6,1720.8,1670.3,2730.0,Gold
2020-04-22,1743.5,1707.6,1747.1,1700.0,2500.0,Gold
2020-04-23,1751.0,1741.4,1769.2,1736.0,3790.0,Gold
2020-04-24,1741.7,1754.4,1765.5,1733.0,2260.0,Gold
2020-04-27,1731.4,1746.7,1753.0,1726.8,2900.0,Gold
2020-04-28,1731.2,1731.8,1740.0,1712.7,3060.0,Gold
2020-04-29,1722.4,1735.0,1741.8,1718.0,1900.0,Gold
2020-04-30,1704.9,1737.0,1745.0,1697.7,3800.0,Gold
2020-05-01,1712.0,1705.7,1723.1,1688.0,2330.0,Gold
2020-05-04,1725.9,1722.9,1735.5,1711.8,3350.0,Gold
2020-05-05,1728.0,1719.0,1733.7,1710.5,8370.0,Gold
2020-05-06,1704.4,1730.5,1733.4,1698.8,5810.0,Gold
2020-05-07,1743.7,1706.4,1750.5,1704.5,8260.0,Gold
2020-05-08,1735.2,1743.5,1752.7,1724.5,8130.0,Gold
2020-05-11,1720.9,1727.7,1734.2,1714.2,6370.0,Gold
2020-05-12,1728.0,1721.1,1737.2,1717.0,5810.0,Gold
2020-05-13,1737.3,1726.6,1744.5,1721.0,6180.0,Gold
2020-05-14,1762.0,1743.3,1765.1,1735.0,4050.0,Gold
2020-05-15,1778.7,1760.1,1783.0,1758.0,5540.0,Gold
2020-05-18,1760.6,1780.0,1800.0,1756.2,4070.0,Gold
2020-05-19,1773.4,1763.0,1779.6,1754.2,4330.0,Gold
2020-05-20,1781.7,1777.7,1785.1,1773.0,4200.0,Gold
2020-05-21,1750.4,1778.8,1779.8,1743.8,5870.0,Gold
2020-05-22,1765.6,1755.9,1768.3,1750.6,8360.0,Gold
2020-05-24,1730.65,1735.45,1735.9,1729.8,0.0,Gold
2020-05-25,1727.0,1730.55,1731.35,1719.25,0.0,Gold
2020-05-26,1740.5,1761.0,1768.0,1734.8,6030.0,Gold
2020-05-27,1740.5,1738.8,1743.3,1714.8,6080.0,Gold
2020-05-28,1742.7,1737.5,1757.3,1734.3,4170.0,Gold
2020-05-29,1765.7,1748.7,1767.1,1740.7,6420.0,Gold
2020-06-01,1763.7,1763.1,1774.5,1751.6,3290.0,Gold
2020-06-02,1749.7,1766.2,1771.0,1743.4,4990.0,Gold
2020-06-03,1723.5,1750.3,1754.1,1707.5,7570.0,Gold
2020-06-04,1746.4,1721.0,1747.3,1718.5,5810.0,Gold
2020-06-05,1701.9,1740.2,1741.9,1690.1,9810.0,Gold
2020-06-08,1723.8,1706.1,1726.0,1700.1,4830.0,Gold
2020-06-09,1740.3,1724.9,1747.5,1715.9,6820.0,Gold
2020-06-10,1739.0,1737.7,1767.0,1732.8,8140.0,Gold
2020-06-11,1757.6,1764.9,1772.6,1746.0,6570.0,Gold
2020-06-12,1755.2,1751.7,1770.5,1746.9,3610.0,Gold
2020-06-15,1744.9,1759.1,1759.6,1724.6,4430.0,Gold
2020-06-16,1754.4,1751.4,1757.5,1739.8,4230.0,Gold
2020-06-17,1753.4,1751.5,1756.8,1735.6,3830.0,Gold
2020-06-18,1747.9,1752.9,1765.2,1739.6,4780.0,Gold
2020-06-19,1768.6,1746.6,1775.6,1745.5,8360.0,Gold
2020-06-22,1781.7,1780.3,1793.6,1769.0,5870.0,Gold
2020-06-23,1797.1,1780.0,1801.5,1774.0,4070.0,Gold
2020-06-24,1792.6,1800.4,1810.7,1787.8,8730.0,Gold
2020-06-25,1788.4,1789.3,1796.6,1781.6,6300.0,Gold
2020-06-26,1798.5,1792.5,1804.0,1772.0,4760.0,Gold
2020-06-29,1800.1,1807.3,1808.6,1795.3,4160.0,Gold
2020-06-30,1820.4,1803.7,1823.5,1794.0,8600.0,Gold
2020-07-01,1801.9,1817.5,1827.1,1789.8,15520.0,Gold
2020-07-02,1812.0,1802.2,1813.9,1788.3,11530.0,Gold
2020-07-03,1787.6,1786.9,1788.7,1783.65,0.0,Gold
2020-07-06,1816.1,1809.3,1821.3,1801.6,10490.0,Gold
2020-07-07,1834.3,1817.2,1835.0,1804.8,18510.0,Gold
2020-07-08,1850.6,1832.6,1857.0,1829.1,58420.0,Gold
2020-07-09,1833.5,1849.8,1854.6,1829.6,48720.0,Gold
2020-07-10,1831.3,1837.0,1846.3,1825.5,40130.0,Gold
2020-07-13,1843.7,1831.6,1847.7,1831.6,36090.0,Gold
2020-07-14,1841.5,1834.2,1843.0,1819.3,40630.0,Gold
2020-07-15,1841.6,1839.7,1847.2,1831.9,13320.0,Gold
2020-07-16,1826.5,1840.7,1843.7,1819.9,18230.0,Gold
2020-07-17,1833.7,1822.9,1837.6,1821.0,16390.0,Gold
2020-07-20,1840.1,1835.5,1846.1,1830.7,19190.0,Gold
2020-07-21,1869.6,1842.5,1870.5,1839.9,31690.0,Gold
2020-07-22,1892.6,1867.8,1899.0,1867.8,49860.0,Gold
