Date,Close,Open,High,Low,Volume
2018-07-23,67.89,68.17,69.31,67.6,555915.0
2018-07-24,68.52,67.8,69.05,67.56,524591.0
2018-07-25,69.3,68.77,69.7,68.2,622913.0
2018-07-26,69.61,69.38,69.92,68.92,489059.0
2018-07-27,68.69,69.58,69.77,68.26,460450.0
2018-07-28,69.17,69.39,69.99,68.44,461303.67
2018-07-29,69.65,69.2,70.21,68.62,462157.33
2018-07-30,70.13,69.01,70.43,68.8,463011.0
2018-07-31,68.76,70.05,70.22,67.98,519070.0
2018-08-01,67.66,68.43,68.52,67.31,576561.0
2018-08-02,68.96,67.86,69.36,66.92,531071.0
2018-08-03,68.49,68.99,69.24,67.87,476615.0
2018-08-04,68.66,68.88,69.47,68.08,482945.0
2018-08-05,68.84,68.76,69.69,68.29,489275.0
2018-08-06,69.01,68.65,69.92,68.5,495605.0
2018-08-07,69.17,68.9,69.83,68.81,485027.0
2018-08-08,66.94,69.09,69.37,66.32,760313.0
2018-08-09,66.81,66.79,67.41,66.49,509401.0
2018-08-10,67.63,66.74,67.87,66.14,524490.0
2018-08-11,67.49,67.09,67.9,66.0,542399.67
2018-08-12,67.34,67.43,67.92,65.85,560309.33
2018-08-13,67.2,67.78,67.95,65.71,578219.0
2018-08-14,67.04,67.42,68.37,66.58,538484.0
2018-08-15,65.01,66.62,66.9,64.51,573473.0
2018-08-16,65.46,64.95,65.52,64.43,383380.0
2018-08-17,65.91,65.47,66.39,65.3,171403.0
2018-08-18,66.08,65.62,66.49,65.4,151838.33
2018-08-19,66.26,65.76,66.58,65.49,132273.67
2018-08-20,66.43,65.91,66.68,65.59,112709.0
2018-08-21,67.35,66.62,68.1,66.52,437164.0
2018-08-22,67.86,66.08,68.15,65.98,581899.0
2018-08-23,67.83,68.07,68.12,67.32,450690.0
2018-08-24,68.72,67.9,69.31,67.78,517796.0
2018-08-25,68.77,68.12,69.2,67.97,456068.0
2018-08-26,68.82,68.35,69.08,68.15,394340.0
2018-08-27,68.87,68.57,68.97,68.34,332612.0
2018-08-28,68.53,68.93,69.2,68.21,426833.0
2018-08-29,69.51,68.54,69.76,68.37,497095.0
2018-08-30,70.25,69.71,70.5,69.55,445584.0
2018-08-31,69.8,70.06,70.36,69.64,419739.0
2018-09-01,69.82,70.07,70.62,69.5,511299.5
2018-09-02,69.84,70.09,70.88,69.36,602860.0
2018-09-03,69.85,70.11,71.14,69.22,694420.5
2018-09-04,69.87,70.12,71.4,69.08,785981.0
2018-09-05,68.72,69.43,69.59,68.56,542104.0
2018-09-06,67.77,68.64,69.02,67.0,633824.0
2018-09-07,67.75,67.88,68.08,66.86,530895.0
2018-09-08,67.68,67.86,68.23,67.02,544321.33
2018-09-09,67.61,67.84,68.37,67.17,557747.67
2018-09-10,67.54,67.82,68.52,67.33,571174.0
2018-09-11,69.25,67.53,70.01,67.48,676869.0
2018-09-12,70.37,69.89,71.26,69.5,800543.0
2018-09-13,68.59,70.24,70.28,68.35,684937.0
2018-09-14,68.99,68.79,69.91,67.94,611075.0
2018-09-15,68.96,68.84,69.85,68.14,548148.0
2018-09-16,68.94,68.88,69.78,68.33,485221.0
2018-09-17,68.91,68.93,69.72,68.53,422294.0
2018-09-18,69.85,68.8,70.42,68.53,234202.0
2018-09-19,71.12,69.71,71.5,69.65,125208.0
2018-09-20,70.8,71.39,71.81,70.73,607520.0
2018-09-21,70.78,70.2,71.8,69.98,855943.0
2018-09-22,71.21,70.51,72.11,70.37,762926.67
2018-09-23,71.65,70.83,72.43,70.75,669910.33
2018-09-24,72.08,71.14,72.74,71.14,576894.0
2018-09-25,72.28,72.25,72.78,71.89,551280.0
2018-09-26,71.57,72.09,72.38,71.47,464463.0
2018-09-27,72.12,72.01,72.6,71.71,454549.0
2018-09-28,73.25,72.18,73.73,71.88,544047.0
2018-09-29,73.93,72.55,74.41,72.24,563181.67
2018-09-30,74.62,72.92,75.09,72.59,582316.33
2018-10-01,75.3,73.29,75.77,72.95,601451.0
2018-10-02,75.23,75.42,75.91,74.93,463615.0
2018-10-03,76.41,75.12,76.9,74.3,698817.0
2018-10-04,74.33,76.18,76.47,73.88,687949.0
2018-10-05,74.34,74.67,75.22,73.84,613218.0
2018-10-06,74.32,74.58,75.01,73.58,593791.33
2018-10-07,74.31,74.49,74.79,73.33,574364.67
2018-10-08,74.29,74.4,74.58,73.07,554938.0
2018-10-09,74.96,74.21,75.28,74.0,623537.0
2018-10-10,73.17,74.66,75.08,72.38,652737.0
2018-10-11,70.97,72.68,72.76,70.51,783962.0
2018-10-12,71.34,70.99,72.01,70.64,626668.0
2018-10-13,71.49,71.28,72.24,70.71,607315.33
2018-10-14,71.63,71.56,72.47,70.78,587962.67
2018-10-15,71.78,71.85,72.7,70.85,568610.0
2018-10-16,71.92,71.72,72.29,71.02,535003.0
2018-10-17,69.75,72.17,72.43,69.43,651584.0
2018-10-18,68.65,70.03,70.03,68.47,215337.0
2018-10-19,69.12,68.68,69.77,68.56,108311.0
2018-10-20,69.14,68.92,69.73,68.46,243464.0
2018-10-21,69.15,69.17,69.69,68.37,378617.0
2018-10-22,69.17,69.41,69.65,68.27,513770.0
2018-10-23,66.43,69.55,69.66,65.74,853265.0
2018-10-24,66.82,66.17,67.72,66.05,775963.0
2018-10-25,67.33,66.36,67.65,65.99,573096.0
2018-10-26,67.59,66.95,67.88,66.2,595211.0
2018-10-27,67.41,67.15,67.9,66.23,555969.67
2018-10-28,67.22,67.35,67.93,66.26,516728.33
2018-10-29,67.04,67.55,67.95,66.29,477487.0
2018-10-30,66.18,66.68,67.26,65.33,680441.0
2018-10-31,65.31,66.32,67.0,64.81,666487.0
2018-11-01,63.69,64.88,65.39,63.11,790286.0
2018-11-02,63.14,63.5,63.95,62.63,708906.0
2018-11-03,63.13,63.33,64.01,62.59,675647.0
2018-11-04,63.11,63.16,64.08,62.56,642388.0
2018-11-05,63.1,62.99,64.14,62.52,609129.0
2018-11-06,62.21,62.7,63.32,61.31,761240.0
2018-11-07,61.67,61.74,63.18,61.2,866628.0
2018-11-08,60.67,61.64,62.42,60.4,764546.0
2018-11-09,60.19,60.75,60.79,59.26,821729.0
2018-11-10,60.1,60.73,60.95,59.07,816559.0
2018-11-11,60.02,60.72,61.12,58.87,811389.0
2018-11-12,59.93,60.7,61.28,58.68,806219.0
2018-11-13,55.69,58.88,59.35,54.75,1095643.0
2018-11-14,56.25,55.27,57.37,55.13,844696.0
2018-11-15,56.46,56.02,57.26,55.59,256499.0
2018-11-16,56.46,56.58,57.96,55.89,159001.0
2018-11-17,56.56,56.63,57.75,55.62,339228.67
2018-11-18,56.66,56.67,57.54,55.35,519456.33
2018-11-19,56.76,56.72,57.33,55.08,699684.0
2018-11-20,53.43,57.39,57.44,52.77,983120.0
2018-11-21,54.63,53.39,55.86,53.39,734277.0
2018-11-22,54.03,52.84,55.14,52.73,720043.2
2018-11-23,53.43,52.28,54.42,52.07,705809.4
2018-11-24,52.83,51.73,53.69,51.42,691575.6
2018-11-25,52.23,51.17,52.97,50.76,677341.8
2018-11-26,51.63,50.62,52.25,50.1,663108.0
2018-11-27,51.56,51.54,52.38,50.3,764010.0
2018-11-28,50.29,52.09,52.56,50.06,831688.0
2018-11-29,51.45,50.31,52.2,49.41,812721.0
2018-11-30,50.93,51.27,51.79,49.65,796714.0
2018-12-01,51.6,51.66,52.48,50.44,783812.67
2018-12-02,52.28,52.06,53.16,51.24,770911.33
2018-12-03,52.95,52.45,53.85,52.03,758010.0
2018-12-04,53.25,53.13,54.55,52.43,738130.0
2018-12-05,52.37,53.03,53.92,51.26,862698.0
2018-12-06,51.49,52.93,53.3,50.08,987266.0
2018-12-07,52.61,51.76,54.22,50.6,987717.0
2018-12-08,52.07,51.85,53.75,50.58,902886.33
2018-12-09,51.54,51.94,53.28,50.55,818055.67
2018-12-10,51.0,52.03,52.81,50.53,733225.0
2018-12-11,51.65,50.89,52.43,50.7,665262.0
2018-12-12,51.15,51.95,52.88,50.94,730810.0
2018-12-13,52.58,51.2,53.27,50.35,733627.0
2018-12-14,51.2,52.83,52.95,50.84,526839.0
2018-12-15,50.76,52.3,52.59,50.23,421645.0
2018-12-16,50.32,51.78,52.23,49.62,316451.0
2018-12-17,49.88,51.25,51.87,49.01,211257.0
2018-12-18,46.24,49.16,49.59,45.79,120101.0
2018-12-19,47.2,45.93,48.0,45.93,817721.0
2018-12-20,45.88,47.39,47.51,45.67,794130.0
2018-12-21,45.59,46.25,46.77,45.13,694003.0
2018-12-22,45.72,45.57,46.82,44.61,694884.0
2018-12-23,45.84,44.89,46.86,44.09,695765.0
2018-12-24,45.97,44.21,46.91,43.56,696646.0
2018-12-25,46.09,43.53,46.95,43.04,697527.0
2018-12-26,46.22,42.85,47.0,42.52,698408.0
2018-12-27,44.61,46.58,46.7,44.37,665590.0
2018-12-28,45.33,45.44,46.22,44.42,564385.0
2018-12-29,45.36,45.37,46.32,44.52,535246.67
2018-12-30,45.38,45.29,46.43,44.63,506108.33
2018-12-31,45.41,45.22,46.53,44.73,476970.0
2019-01-01,45.98,45.51,47.15,44.54,663725.0
2019-01-02,46.54,45.8,47.78,44.35,850480.0
2019-01-03,47.09,46.26,47.49,45.35,788718.0
2019-01-04,47.96,46.9,49.22,46.65,817277.0
2019-01-05,48.15,47.37,49.41,47.14,818164.33
2019-01-06,48.33,47.83,49.6,47.62,819051.67
2019-01-07,48.52,48.3,49.79,48.11,819939.0
2019-01-08,49.78,48.73,49.95,48.31,765981.0
2019-01-09,52.36,49.8,52.58,49.71,891922.0
2019-01-10,52.59,52.18,52.78,51.37,821782.0
2019-01-11,51.59,52.28,53.31,51.18,812339.0
2019-01-12,51.23,52.1,52.91,50.91,805401.67
2019-01-13,50.87,51.91,52.51,50.65,798464.33
2019-01-14,50.51,51.73,52.11,50.38,791527.0
2019-01-15,52.11,50.78,52.3,50.64,664183.0
2019-01-16,52.31,52.0,52.52,51.26,694182.0
2019-01-17,52.07,52.3,52.58,50.98,288560.0
2019-01-18,53.8,52.23,53.92,52.09,193099.0
2019-01-19,53.49,52.6,54.0,52.02,382613.75
2019-01-20,53.18,52.98,54.08,51.94,572128.5
2019-01-21,52.88,53.36,54.16,51.87,761643.25
2019-01-22,52.57,53.73,54.24,51.8,951158.0
2019-01-23,52.62,52.95,53.64,51.86,702866.0
2019-01-24,53.13,52.45,53.47,52.07,714415.0
2019-01-25,53.69,53.17,53.94,52.91,593385.0
2019-01-26,53.12,53.3,53.84,52.38,612479.0
2019-01-27,52.56,53.43,53.74,51.86,631573.0
2019-01-28,51.99,53.56,53.64,51.33,650667.0
2019-01-29,53.31,52.12,53.93,51.84,660527.0
2019-01-30,54.23,53.24,54.93,53.09,731312.0
2019-01-31,53.79,54.28,55.37,53.62,718650.0
2019-02-01,55.26,54.01,55.66,53.37,689566.0
2019-02-02,55.03,54.45,55.69,53.34,667201.33
2019-02-03,54.79,54.88,55.72,53.32,644836.67
2019-02-04,54.56,55.32,55.75,53.29,622472.0
2019-02-05,53.66,54.86,55.21,53.47,609756.0
2019-02-06,54.01,53.73,54.3,52.86,606720.0
2019-02-07,52.64,53.94,54.21,51.8,749010.0
2019-02-08,52.72,52.59,52.99,52.08,621003.0
2019-02-09,52.62,52.61,52.92,51.8,664082.67
2019-02-10,52.51,52.64,52.85,51.51,707162.33
2019-02-11,52.41,52.66,52.78,51.23,750242.0
2019-02-12,53.1,52.47,54.05,52.29,708312.0
2019-02-13,53.9,53.35,54.6,53.27,706552.0
2019-02-14,54.41,53.96,54.68,53.08,623546.0
2019-02-15,55.59,54.48,55.87,54.24,276907.0
2019-02-16,55.72,54.8,55.98,54.5,246112.25
2019-02-17,55.84,55.13,56.1,54.77,215317.5
2019-02-18,55.96,55.45,56.22,55.03,184522.75
2019-02-19,56.09,55.78,56.33,55.29,153728.0
2019-02-20,56.92,55.94,57.55,55.48,685111.0
2019-02-21,56.96,57.24,57.61,56.64,546202.0
2019-02-22,57.26,56.84,57.81,56.71,513439.0
2019-02-23,56.67,56.95,57.72,56.17,583296.67
2019-02-24,56.07,57.06,57.62,55.62,653154.33
2019-02-25,55.48,57.17,57.53,55.08,723012.0
2019-02-26,55.5,55.46,56.08,55.02,538919.0
2019-02-27,56.94,55.95,57.39,55.72,577227.0
2019-02-28,57.22,57.0,57.43,56.43,496678.0
2019-03-01,55.8,57.22,57.88,55.57,684186.0
2019-03-02,56.06,56.76,57.59,55.65,639256.0
2019-03-03,56.33,56.29,57.29,55.73,594326.0
2019-03-04,56.59,55.83,57.0,55.81,549396.0
2019-03-05,56.56,56.45,57.19,56.09,538399.0
2019-03-06,56.22,56.28,56.4,55.42,637677.0
2019-03-07,56.66,56.2,56.99,56.08,628824.0
2019-03-08,56.07,56.43,56.51,54.52,747358.0
2019-03-09,56.31,56.31,56.68,55.0,697290.67
2019-03-10,56.55,56.19,56.84,55.48,647223.33
2019-03-11,56.79,56.07,57.01,55.96,597156.0
2019-03-12,56.87,56.76,57.55,56.74,652798.0
2019-03-13,58.26,57.09,58.48,57.01,610616.0
2019-03-14,58.61,58.35,58.74,58.0,567604.0
2019-03-15,58.52,58.51,58.95,57.74,507393.0
2019-03-16,58.71,58.49,59.04,57.84,390675.67
2019-03-17,58.9,58.47,59.14,57.95,273958.33
2019-03-18,59.09,58.45,59.23,58.05,157241.0
2019-03-19,59.03,59.01,59.57,58.62,114822.0
2019-03-20,59.83,59.02,60.12,58.39,786342.0
2019-03-21,59.98,59.99,60.39,59.66,655380.0
2019-03-22,59.04,59.87,60.07,58.28,738840.0
2019-03-23,58.97,59.57,59.83,58.24,727693.0
2019-03-24,58.89,59.28,59.59,58.21,716546.0
2019-03-25,58.82,58.98,59.35,58.17,705399.0
2019-03-26,59.94,59.12,60.38,59.04,685988.0
2019-03-27,59.41,60.03,60.22,58.81,732150.0
2019-03-28,59.3,59.4,59.56,58.2,712209.0
2019-03-29,60.14,59.53,60.73,59.41,705559.0
2019-03-30,60.62,59.77,61.09,59.65,693975.33
2019-03-31,61.11,60.0,61.44,59.89,682391.67
2019-04-01,61.59,60.24,61.8,60.13,670808.0
2019-04-02,62.58,61.81,62.75,61.6,793227.0
2019-04-03,62.46,62.64,62.99,62.05,799672.0
2019-04-04,62.1,62.5,62.77,61.89,684973.0
2019-04-05,63.08,62.18,63.34,61.82,686862.0
2019-04-06,63.52,62.56,63.72,62.26,756497.0
2019-04-07,63.96,62.95,64.1,62.69,826132.0
2019-04-08,64.4,63.33,64.48,63.13,895767.0
2019-04-09,63.98,64.4,64.79,63.68,790677.0
2019-04-10,64.61,64.22,64.7,64.05,722216.0
2019-04-11,63.58,64.48,64.49,63.31,760504.0
2019-04-12,63.89,63.71,64.65,63.66,625588.0
2019-04-13,63.73,63.73,64.38,63.45,602344.67
2019-04-14,63.56,63.74,64.11,63.24,579101.33
2019-04-15,63.4,63.76,63.84,63.03,555858.0
2019-04-16,64.05,63.57,64.37,62.99,547469.0
2019-04-17,63.76,64.32,64.61,63.66,235376.0
2019-04-18,64.0,63.75,64.16,63.46,148238.0
2019-04-19,64.42,63.81,64.6,63.59,302060.25
2019-04-20,64.85,63.88,65.04,63.73,455882.5
2019-04-21,65.27,63.94,65.48,63.86,609704.75
2019-04-22,65.7,64.0,65.92,64.0,763527.0
2019-04-23,66.3,65.75,66.6,65.58,700598.0
2019-04-24,65.89,66.17,66.43,65.66,678386.0
2019-04-25,65.21,65.81,66.28,64.9,603001.0
2019-04-26,63.3,65.13,65.18,62.28,1000836.0
2019-04-27,63.37,64.4,64.68,62.34,885249.33
2019-04-28,63.43,63.68,64.19,62.4,769662.67
2019-04-29,63.5,62.95,63.69,62.46,654076.0
2019-04-30,63.91,63.58,64.75,63.3,750494.0
2019-05-01,63.6,63.4,63.93,62.77,676872.0
2019-05-02,61.81,63.61,63.68,60.95,914661.0
2019-05-03,61.94,61.55,62.52,61.3,646866.0
2019-05-04,62.04,61.51,62.66,60.88,687514.0
2019-05-05,62.15,61.47,62.81,60.46,728162.0
2019-05-06,62.25,61.43,62.95,60.04,768810.0
2019-05-07,61.4,62.17,62.49,60.66,842810.0
2019-05-08,62.12,61.44,62.37,61.07,791769.0
2019-05-09,61.7,62.02,62.21,60.92,769583.0
2019-05-10,61.66,61.64,62.49,61.42,786494.0
2019-05-11,61.45,61.64,62.77,61.16,858698.0
2019-05-12,61.25,61.65,63.05,60.9,930902.0
2019-05-13,61.04,61.65,63.33,60.64,1003106.0
2019-05-14,61.78,60.86,62.11,60.69,751668.0
2019-05-15,62.02,61.37,62.34,60.85,723001.0
2019-05-16,62.87,62.12,63.48,62.08,545679.0
2019-05-17,62.76,63.12,63.64,62.52,215802.0
2019-05-18,62.87,63.26,63.7,62.5,187830.67
2019-05-19,62.99,63.39,63.75,62.47,159859.33
2019-05-20,63.1,63.53,63.81,62.45,131888.0
2019-05-21,62.99,63.28,63.6,62.75,641680.0
2019-05-22,61.42,62.64,62.78,61.03,766728.0
2019-05-23,57.91,61.27,61.29,57.33,1108052.0
2019-05-24,58.63,58.21,59.1,57.5,758099.0
2019-05-25,58.76,58.39,59.22,57.66,823655.0
2019-05-26,58.89,58.57,59.33,57.82,889211.0
2019-05-27,59.01,58.76,59.45,57.97,954767.0
2019-05-28,59.14,58.94,59.57,58.13,1020323.0
2019-05-29,58.81,59.07,59.14,56.88,1124959.0
2019-05-30,56.59,59.12,59.7,56.33,842281.0
2019-05-31,53.5,56.46,56.61,53.05,1031488.0
2019-06-01,53.42,55.45,55.95,52.74,1015761.33
2019-06-02,53.33,54.43,55.29,52.42,1000034.67
2019-06-03,53.25,53.42,54.63,52.11,984308.0
2019-06-04,53.48,52.89,53.78,52.43,831625.0
2019-06-05,51.68,52.86,53.41,50.6,943186.0
2019-06-06,52.59,51.66,53.3,51.17,790067.0
2019-06-07,53.99,53.1,54.32,52.62,828133.0
2019-06-08,53.75,53.48,54.49,52.76,781137.33
2019-06-09,53.5,53.86,54.67,52.91,734141.67
2019-06-10,53.26,54.24,54.84,53.05,687146.0
2019-06-11,53.27,53.43,54.04,52.91,642940.0
2019-06-12,51.14,53.04,53.05,50.72,786105.0
2019-06-13,52.28,51.07,53.45,50.92,945024.0
2019-06-14,52.51,52.18,52.98,51.7,574229.0
2019-06-15,52.32,52.29,52.9,51.66,515442.0
2019-06-16,52.12,52.39,52.82,51.62,456655.0
2019-06-17,51.93,52.5,52.74,51.58,397868.0
2019-06-18,53.9,51.95,54.31,51.5,181640.0
2019-06-19,53.76,54.09,54.42,53.28,122838.0
2019-06-20,56.65,54.12,57.02,54.11,854514.0
2019-06-21,57.43,57.26,57.98,56.66,676047.0
2019-06-22,57.59,57.41,58.06,56.69,649752.67
2019-06-23,57.74,57.57,58.14,56.72,623458.33
2019-06-24,57.9,57.72,58.22,56.75,597164.0
2019-06-25,57.83,57.74,58.84,57.2,673140.0
2019-06-26,59.38,58.84,59.93,58.65,686817.0
2019-06-27,59.43,59.27,59.73,58.61,531405.0
2019-06-28,58.47,59.22,59.8,57.75,556101.0
2019-06-29,58.68,59.24,59.96,57.95,595696.33
2019-06-30,58.88,59.25,60.12,58.14,635291.67
2019-07-01,59.09,59.27,60.28,58.34,674887.0
2019-07-02,56.25,59.14,59.43,56.09,878938.0
2019-07-03,56.67,58.55,58.89,56.16,818630.33
2019-07-04,57.09,57.97,58.36,56.22,758322.67
2019-07-05,57.51,57.38,57.82,56.29,698015.0
2019-07-06,57.56,57.51,58.03,56.63,645630.33
2019-07-07,57.61,57.64,58.25,56.96,593245.67
2019-07-08,57.66,57.77,58.46,57.3,540861.0
2019-07-09,57.83,57.56,59.1,57.29,551872.0
2019-07-10,60.43,58.4,60.53,58.35,690656.0
2019-07-11,60.2,60.44,60.94,60.14,573019.0
2019-07-12,60.21,60.46,60.74,59.93,469029.0
2019-07-13,60.0,60.39,60.8,59.69,501625.33
2019-07-14,59.79,60.32,60.86,59.44,534221.67
2019-07-15,59.58,60.25,60.92,59.2,566818.0
2019-07-16,57.62,59.26,60.06,57.07,712540.0
2019-07-17,56.78,57.52,58.36,56.21,504432.0
2019-07-18,55.3,56.6,57.32,54.72,215361.0
2019-07-19,55.63,55.72,56.36,54.99,105217.0
2019-07-20,55.83,55.89,56.52,55.23,276639.0
2019-07-21,56.02,56.05,56.68,55.48,448061.0
2019-07-22,56.22,56.22,56.84,55.72,619483.0
2019-07-23,56.77,56.17,57.47,55.74,521876.0
2019-07-24,55.88,57.23,57.64,55.33,745248.0
2019-07-25,56.02,55.9,56.99,55.81,559282.0
2019-07-26,56.2,55.93,56.57,55.68,476785.0
2019-07-27,56.42,56.02,56.75,55.72,494437.33
2019-07-28,56.65,56.11,56.92,55.77,512089.67
2019-07-29,56.87,56.2,57.1,55.81,529742.0
2019-07-30,58.05,57.07,58.47,56.96,547401.0
2019-07-31,58.58,58.34,58.82,57.81,614001.0
2019-08-01,53.95,57.85,57.99,53.59,886748.0
2019-08-02,55.66,54.54,56.05,54.15,739810.0
2019-08-03,55.34,54.82,55.9,54.17,767821.33
2019-08-04,55.01,55.1,55.76,54.2,795832.67
2019-08-05,54.69,55.38,55.61,54.22,823844.0
2019-08-06,53.63,54.95,55.42,53.29,682794.0
2019-08-07,51.09,53.42,53.77,50.52,1063214.0
2019-08-08,52.54,52.33,53.06,51.94,724762.0
2019-08-09,54.5,52.88,54.92,52.37,726386.0
2019-08-10,54.64,53.36,55.01,52.76,687933.0
2019-08-11,54.79,53.84,55.09,53.15,649480.0
2019-08-12,54.93,54.32,55.18,53.54,611027.0
2019-08-13,57.1,54.73,57.47,54.21,783486.0
2019-08-14,55.23,56.74,56.85,53.97,718293.0
2019-08-15,54.47,54.9,55.33,53.77,527866.0
2019-08-16,54.87,54.74,55.67,54.26,168345.0
2019-08-17,55.32,54.81,55.92,54.45,150087.0
2019-08-18,55.76,54.89,56.16,54.65,131829.0
2019-08-19,56.21,54.96,56.41,54.84,113571.0
2019-08-20,56.34,56.1,56.6,55.28,659258.0
2019-08-21,55.68,56.05,57.13,55.55,704035.0
2019-08-22,55.35,55.94,56.46,54.85,621573.0
2019-08-23,54.17,55.35,55.6,53.24,807151.0
2019-08-24,53.99,54.65,55.49,53.15,764441.33
2019-08-25,53.82,53.95,55.37,53.05,721731.67
2019-08-26,53.64,53.25,55.26,52.96,679022.0
2019-08-27,54.93,53.76,55.72,53.69,596624.0
2019-08-28,55.78,55.71,56.75,55.34,674048.0
2019-08-29,56.71,55.88,56.89,55.43,630760.0
2019-08-30,55.1,56.63,56.72,54.55,708268.0
2019-08-31,54.81,56.22,56.35,54.12,773902.0
2019-09-01,54.52,55.82,55.98,53.69,839536.0
2019-09-02,54.23,55.41,55.61,53.27,905170.0
2019-09-03,53.94,55.0,55.24,52.84,970804.0
2019-09-04,56.26,53.92,56.58,53.84,682298.0
2019-09-05,56.3,55.95,57.76,55.75,712466.0
2019-09-06,56.52,56.19,56.95,54.83,714294.0
2019-09-07,56.96,56.39,57.35,55.41,691860.33
2019-09-08,57.41,56.6,57.76,56.0,669426.67
2019-09-09,57.85,56.8,58.16,56.58,646993.0
2019-09-10,57.4,58.03,58.76,57.2,755472.0
2019-09-11,55.75,57.89,58.3,55.61,858772.0
2019-09-12,55.09,55.93,56.34,54.0,845977.0
2019-09-13,54.85,55.15,55.68,54.44,599470.0
2019-09-14,57.53,57.26,58.25,55.88,867952.0
2019-09-15,60.22,59.37,60.81,57.33,1136434.0
2019-09-16,62.9,61.48,63.38,58.77,1404916.0
2019-09-17,59.34,61.96,62.59,58.46,993237.0
2019-09-18,58.11,58.81,59.43,57.67,216961.0
2019-09-19,58.13,58.2,59.54,58.01,112327.0
2019-09-20,58.09,58.65,59.1,57.79,576019.0
2019-09-21,58.27,58.85,59.2,57.65,559607.67
2019-09-22,58.46,59.05,59.29,57.51,543196.33
2019-09-23,58.64,59.25,59.39,57.37,526785.0
2019-09-24,57.29,58.44,58.49,56.69,591529.0
2019-09-25,56.49,56.7,57.02,55.55,563550.0
2019-09-26,56.41,56.69,56.84,55.41,599653.0
2019-09-27,55.91,56.51,56.76,54.75,712966.0
2019-09-28,55.3,56.52,56.7,54.49,652818.0
2019-09-29,54.68,56.53,56.63,54.24,592670.0
2019-09-30,54.07,56.54,56.57,53.98,532522.0
2019-10-01,53.62,54.28,54.84,53.05,589176.0
2019-10-02,52.64,54.0,54.42,52.17,590306.0
2019-10-03,52.45,52.47,52.91,50.99,642466.0
2019-10-04,52.81,52.29,53.35,52.04,541104.0
2019-10-05,52.79,52.42,53.59,52.22,543742.33
2019-10-06,52.77,52.56,53.82,52.41,546380.67
2019-10-07,52.75,52.69,54.06,52.59,549019.0
2019-10-08,52.63,52.81,53.27,51.81,658324.0
2019-10-09,52.59,52.57,53.74,52.31,632666.0
2019-10-10,53.55,52.69,53.97,51.38,613944.0
2019-10-11,54.7,53.88,54.93,53.64,467643.0
2019-10-12,54.33,54.22,54.92,53.35,467643.0
2019-10-13,53.96,54.56,54.91,53.06,467643.0
2019-10-14,53.59,54.9,54.9,52.77,467643.0
2019-10-15,52.81,53.51,53.79,52.39,511249.0
2019-10-16,53.36,52.92,53.74,52.52,451643.0
2019-10-17,53.93,52.99,54.16,52.62,418422.0
2019-10-18,53.78,54.09,54.62,53.35,174477.0
2019-10-19,53.62,53.96,54.42,53.14,148311.0
2019-10-20,53.47,53.84,54.23,52.92,122145.0
2019-10-21,53.31,53.71,54.03,52.71,95979.0
2019-10-22,54.16,53.39,54.62,53.1,506573.0
2019-10-23,55.97,54.3,56.07,53.62,620202.0
2019-10-24,56.23,55.9,56.51,55.41,480764.0
2019-10-25,56.66,56.07,56.74,55.6,445020.0
2019-10-26,56.38,56.26,56.8,55.59,442353.33
2019-10-27,56.09,56.46,56.86,55.59,439686.67
2019-10-28,55.81,56.65,56.92,55.58,437020.0
2019-10-29,55.54,55.8,55.91,54.61,521457.0
2019-10-30,55.06,55.53,55.73,54.42,659328.0
2019-10-31,54.18,54.9,55.59,53.71,677419.0
2019-11-01,56.2,54.15,56.33,54.07,538117.0
2019-11-02,56.31,54.9,56.7,54.66,552194.67
2019-11-03,56.43,55.66,57.06,55.24,566272.33
2019-11-04,56.54,56.41,57.43,55.83,580350.0
2019-11-05,57.23,56.56,57.5,56.3,435319.0
2019-11-06,56.35,57.26,57.85,56.11,623258.0
2019-11-07,57.15,56.35,57.88,56.27,678165.0
2019-11-08,57.24,57.08,57.48,55.76,636941.0
2019-11-09,57.11,57.19,57.45,55.92,590954.33
2019-11-10,56.99,57.29,57.43,56.09,544967.67
2019-11-11,56.86,57.4,57.4,56.25,498981.0
2019-11-12,56.8,56.89,57.55,56.54,586568.0
2019-11-13,57.12,56.79,57.53,56.2,547635.0
2019-11-14,56.77,57.39,57.79,56.63,516832.0
2019-11-15,57.72,56.91,57.97,56.43,375993.0
2019-11-16,57.5,57.23,58.01,56.47,303771.33
2019-11-17,57.27,57.56,58.05,56.51,231549.67
2019-11-18,57.05,57.88,58.09,56.55,159328.0
2019-11-19,55.21,56.9,57.11,55.04,121214.0
2019-11-20,57.11,55.16,57.25,54.76,674891.0
2019-11-21,58.58,57.0,58.67,56.6,593533.0
2019-11-22,57.77,58.31,58.74,57.5,508244.0
2019-11-23,57.85,58.18,58.54,57.4,479043.33
2019-11-24,57.93,58.05,58.35,57.31,449842.67
2019-11-25,58.01,57.92,58.15,57.21,420642.0
2019-11-26,58.41,57.92,58.56,57.76,443816.0
2019-11-27,58.11,58.27,58.68,57.51,454256.0
2019-11-28,57.68,57.71,58.28,57.09,486689.4
2019-11-29,57.25,57.15,57.88,56.67,519122.8
2019-11-30,56.82,56.59,57.47,56.26,551556.2
2019-12-01,56.39,56.03,57.07,55.84,583989.6
2019-12-02,55.96,55.47,56.67,55.42,616423.0
