Date,Close,Open,High,Low,Volume,n-transactions,interest,Type
2017-04-24,1243.43,1232.76,1250.46,1230.68,5899.56,245039.0,6.0,BTC
2017-04-25,1251.58,1243.43,1251.58,1240.12,8116.55,245039.0,6.0,BTC
2017-04-26,1269.7,1251.58,1270.73,1248.74,9594.48,334471.0,6.0,BTC
2017-04-27,1289.75,1269.7,1307.28,1269.43,10484.74,334471.0,6.0,BTC
2017-04-28,1335.82,1289.75,1343.59,1289.49,13987.65,334471.0,6.0,BTC
2017-04-29,1319.7,1335.82,1338.99,1282.93,14981.89,336753.67,9.0,BTC
2017-04-30,1311.59,1319.7,1333.38,1311.25,15976.14,339036.33,12.0,BTC
2017-05-01,1370.79,1311.59,1371.21,1308.74,16970.38,341319.0,15.0,BTC
2017-05-02,1416.61,1370.79,1426.63,1350.0,11924.59,333161.0,15.0,BTC
2017-05-03,1448.89,1416.61,1466.88,1408.54,16309.77,333161.0,15.0,BTC
2017-05-04,1506.77,1448.89,1507.51,1431.18,26688.81,333161.0,15.0,BTC
2017-05-05,1543.31,1506.77,1594.63,1442.73,16885.42,267193.0,15.0,BTC
2017-05-06,1536.15,1543.31,1591.97,1491.68,16550.66,299827.33,15.0,BTC
2017-05-07,1554.6,1536.15,1555.22,1517.65,16215.89,332461.67,15.0,BTC
2017-05-08,1564.06,1554.6,1572.55,1525.9,15881.13,365096.0,15.0,BTC
2017-05-09,1644.73,1564.06,1655.79,1564.06,19681.55,365096.0,15.0,BTC
2017-05-10,1695.83,1644.73,1753.6,1641.06,13454.3,365096.0,15.0,BTC
2017-05-11,1748.35,1695.83,1764.21,1690.4,15706.28,294743.0,15.0,BTC
2017-05-12,1774.52,1748.35,1839.23,1748.07,16510.26,294743.0,15.0,BTC
2017-05-13,1634.61,1774.52,1799.5,1587.69,14401.53,319528.0,15.0,BTC
2017-05-14,1774.8,1634.61,1784.84,1624.56,12292.79,344313.0,15.0,BTC
2017-05-15,1747.04,1774.8,1793.73,1740.2,10184.06,369098.0,15.0,BTC
2017-05-16,1665.03,1747.04,1747.04,1652.16,11410.4,369098.0,15.0,BTC
2017-05-17,1744.44,1665.03,1753.04,1657.11,13798.13,317527.0,15.0,BTC
2017-05-18,1796.9,1744.44,1823.56,1744.44,11374.67,317527.0,15.0,BTC
2017-05-19,1913.14,1796.9,1918.33,1795.78,18952.5,317527.0,15.0,BTC
2017-05-20,1983.98,1913.14,1993.12,1909.23,22430.46,329286.33,15.0,BTC
2017-05-21,2074.7,1983.98,2074.7,1964.98,25908.41,341045.67,15.0,BTC
2017-05-22,2114.99,2074.7,2115.59,2001.14,29386.37,352805.0,15.0,BTC
2017-05-23,2196.67,2114.99,2289.21,2062.3,17597.47,367710.0,15.0,BTC
2017-05-24,2348.55,2196.67,2356.41,2174.49,24634.04,367710.0,15.0,BTC
2017-05-25,2581.85,2348.55,2593.37,2310.43,37154.19,367710.0,15.0,BTC
2017-05-26,2460.95,2581.85,2791.7,2298.49,31456.5,333340.0,15.0,BTC
2017-05-27,2232.29,2460.95,2639.9,2067.1,28818.17,330414.5,15.0,BTC
2017-05-28,2234.83,2232.29,2250.15,1908.99,26179.84,327489.0,15.0,BTC
2017-05-29,2195.78,2234.83,2320.82,2135.0,23541.52,324563.5,15.0,BTC
2017-05-30,2315.74,2195.78,2339.72,2157.34,20903.19,321638.0,15.0,BTC
2017-05-31,2170.98,2315.74,2329.64,2152.92,21703.01,321638.0,15.0,BTC
2017-06-01,2402.12,2170.98,2414.52,2162.23,21374.75,319709.0,14.0,BTC
2017-06-02,2477.17,2402.12,2489.98,2361.74,12886.75,319709.0,14.0,BTC
2017-06-03,2475.3,2477.17,2524.81,2418.93,13109.57,301820.67,14.0,BTC
2017-06-04,2526.31,2475.3,2593.64,2448.04,13332.38,283932.33,14.0,BTC
2017-06-05,2605.12,2526.31,2607.93,2494.29,13555.2,266044.0,14.0,BTC
2017-06-06,2855.03,2605.12,2911.86,2582.38,28585.64,266044.0,14.0,BTC
2017-06-07,2900.85,2855.03,2967.48,2742.34,19455.78,339720.0,14.0,BTC
2017-06-08,2737.9,2900.85,2911.94,2625.08,13441.89,339720.0,14.0,BTC
2017-06-09,2826.04,2737.9,2864.36,2712.69,11436.76,339720.0,14.0,BTC
2017-06-10,2846.01,2826.04,2874.7,2794.06,20551.91,311477.67,14.0,BTC
2017-06-11,2910.34,2846.01,2943.63,2821.52,29667.07,283235.33,14.0,BTC
2017-06-12,3007.01,2910.34,3025.47,2894.01,38782.22,254993.0,14.0,BTC
2017-06-13,2697.08,3007.01,3041.36,2525.24,19700.56,291776.0,14.0,BTC
2017-06-14,2780.18,2697.08,2802.95,2696.46,28214.96,291776.0,14.0,BTC
2017-06-15,2518.55,2780.18,2828.88,2385.03,41961.04,291776.0,14.0,BTC
2017-06-16,2438.62,2518.55,2522.31,2185.96,21883.35,269937.0,14.0,BTC
2017-06-17,2520.78,2438.62,2559.19,2433.95,19228.39,269882.67,14.0,BTC
2017-06-18,2680.1,2520.78,2707.06,2510.94,16573.44,269828.33,14.0,BTC
2017-06-19,2611.68,2680.1,2680.1,2522.32,13918.48,269774.0,14.0,BTC
2017-06-20,2667.55,2611.68,2691.57,2555.1,19187.68,269774.0,14.0,BTC
2017-06-21,2805.1,2667.55,2822.63,2636.06,17851.81,269774.0,14.0,BTC
2017-06-22,2702.0,2805.1,2828.94,2661.31,12169.41,269685.0,14.0,BTC
2017-06-23,2763.29,2702.0,2783.76,2643.76,9672.18,269685.0,14.0,BTC
2017-06-24,2740.59,2763.29,2780.27,2726.04,13193.17,240029.67,14.0,BTC
2017-06-25,2598.16,2740.59,2764.04,2556.82,16714.15,210374.33,14.0,BTC
2017-06-26,2630.59,2598.16,2696.89,2530.63,20235.14,180719.0,14.0,BTC
2017-06-27,2513.43,2630.59,2633.11,2387.64,22136.58,180719.0,14.0,BTC
2017-06-28,2556.17,2513.43,2597.28,2332.6,16231.45,279811.0,14.0,BTC
2017-06-29,2591.27,2556.17,2619.24,2498.93,9044.52,279811.0,14.0,BTC
2017-06-30,2547.32,2591.27,2620.84,2530.12,11858.83,279811.0,14.0,BTC
2017-07-01,2479.05,2547.32,2581.74,2471.79,11253.97,260492.67,13.33,BTC
2017-07-02,2424.7,2479.05,2547.05,2396.01,10649.11,241174.33,12.67,BTC
2017-07-03,2513.74,2424.7,2551.06,2410.47,10044.25,221856.0,12.0,BTC
2017-07-04,2640.06,2513.74,2648.86,2510.32,10112.62,238669.5,12.0,BTC
2017-07-05,2588.68,2640.06,2659.79,2583.35,10180.98,255483.0,12.0,BTC
2017-07-06,2634.17,2588.68,2648.68,2560.85,8196.24,255483.0,12.0,BTC
2017-07-07,2598.57,2634.17,2638.1,2591.98,11633.51,243614.0,12.0,BTC
2017-07-08,2514.36,2598.57,2603.47,2482.77,12937.71,246316.67,12.0,BTC
2017-07-09,2586.04,2514.36,2588.38,2506.3,14241.91,249019.33,12.0,BTC
2017-07-10,2524.13,2586.04,2590.75,2510.29,15546.11,251722.0,12.0,BTC
2017-07-11,2352.26,2524.13,2541.56,2314.08,15656.53,251722.0,12.0,BTC
2017-07-12,2292.91,2352.26,2428.16,2272.32,13833.16,251722.0,12.0,BTC
2017-07-13,2437.55,2292.91,2448.5,2292.42,9541.54,245895.0,12.0,BTC
2017-07-14,2337.68,2437.55,2437.55,2327.73,13545.78,245895.0,12.0,BTC
2017-07-15,2109.37,2337.68,2372.83,2105.24,16169.66,231651.67,12.0,BTC
2017-07-16,2045.57,2109.37,2151.73,1971.28,18793.54,217408.33,12.0,BTC
2017-07-17,1986.94,2045.57,2055.75,1836.92,21417.42,203165.0,12.0,BTC
2017-07-18,2189.24,1986.94,2246.12,1986.94,23757.42,203165.0,12.0,BTC
2017-07-19,2354.89,2189.24,2407.19,2177.99,18554.91,253768.0,12.0,BTC
2017-07-20,2349.36,2354.89,2413.48,2258.11,36426.12,253768.0,12.0,BTC
2017-07-21,2740.57,2349.36,2946.36,2332.35,23000.12,253768.0,12.0,BTC
2017-07-22,2738.78,2740.57,2814.51,2639.31,18029.91,243631.33,12.0,BTC
2017-07-23,2831.68,2738.78,2875.78,2725.07,13059.69,233494.67,12.0,BTC
2017-07-24,2772.37,2831.68,2836.38,2670.76,8089.48,223358.0,12.0,BTC
2017-07-25,2768.8,2772.37,2813.97,2720.71,19184.97,244036.0,12.0,BTC
2017-07-26,2540.21,2768.8,2796.92,2485.18,13004.94,244036.0,12.0,BTC
2017-07-27,2570.2,2540.21,2577.06,2433.83,10034.0,244036.0,12.0,BTC
2017-07-28,2699.72,2570.2,2750.0,2554.37,17160.15,247207.0,12.0,BTC
2017-07-29,2719.69,2699.72,2833.24,2682.87,15259.23,241808.67,12.0,BTC
2017-07-30,2714.7,2719.69,2780.21,2693.96,13358.3,236410.33,12.0,BTC
2017-07-31,2718.62,2714.7,2753.33,2615.81,11457.38,231012.0,12.0,BTC
2017-08-01,2867.65,2718.62,2902.37,2706.82,9748.05,231012.0,20.0,BTC
2017-08-02,2739.71,2867.65,2925.03,2670.16,8419.36,231012.0,20.0,BTC
2017-08-03,2740.07,2739.71,2765.55,2681.47,7425.48,213017.0,20.0,BTC
2017-08-04,2811.71,2740.07,2824.38,2731.2,7713.12,213017.0,20.0,BTC
2017-08-05,3123.41,2811.71,3167.56,2797.12,8915.99,208553.67,20.0,BTC
2017-08-06,3254.71,3123.41,3360.87,3104.17,10118.87,204090.33,20.0,BTC
2017-08-07,3274.64,3254.71,3325.97,3190.19,11321.74,199627.0,20.0,BTC
2017-08-08,3474.76,3274.64,3476.82,3258.4,15999.81,199627.0,20.0,BTC
2017-08-09,3416.18,3474.76,3525.04,3376.37,13069.77,260955.0,20.0,BTC
2017-08-10,3364.41,3416.18,3442.99,3280.32,9346.69,260955.0,20.0,BTC
2017-08-11,3451.85,3364.41,3474.34,3357.67,15282.54,260955.0,20.0,BTC
2017-08-12,3705.43,3451.85,3741.33,3451.85,16864.53,260810.33,20.0,BTC
2017-08-13,4104.02,3705.43,4162.57,3701.83,18446.51,260665.67,20.0,BTC
2017-08-14,4036.76,4104.02,4225.4,3890.0,20028.5,260521.0,20.0,BTC
2017-08-15,4462.68,4036.76,4483.55,4036.76,31972.64,311002.0,20.0,BTC
2017-08-16,4118.9,4462.68,4470.34,3892.72,17943.01,311002.0,20.0,BTC
2017-08-17,4322.42,4118.9,4440.76,3985.23,19967.11,311002.0,20.0,BTC
2017-08-18,4311.69,4322.42,4522.13,4225.5,20732.84,312250.0,20.0,BTC
2017-08-19,4180.24,4311.69,4407.8,4040.05,17957.87,287090.67,20.0,BTC
2017-08-20,4139.38,4180.24,4235.06,4033.54,15182.89,261931.33,20.0,BTC
2017-08-21,4110.94,4139.38,4218.21,4101.06,12407.92,236772.0,20.0,BTC
2017-08-22,3911.28,4110.94,4142.64,3884.62,21882.51,236772.0,20.0,BTC
2017-08-23,4162.79,3911.28,4197.76,3687.28,11731.12,236772.0,20.0,BTC
2017-08-24,4178.76,4162.79,4299.97,4130.92,10245.72,203805.0,20.0,BTC
2017-08-25,4396.03,4178.76,4420.36,4165.77,10907.41,203805.0,20.0,BTC
2017-08-26,4359.9,4396.03,4496.29,4320.22,10627.49,223167.0,20.0,BTC
2017-08-27,4381.4,4359.9,4439.29,4309.31,10347.58,242529.0,20.0,BTC
2017-08-28,4340.46,4381.4,4416.02,4340.46,10067.66,261891.0,20.0,BTC
2017-08-29,4442.66,4340.46,4455.05,4239.01,14176.56,261891.0,20.0,BTC
2017-08-30,4664.64,4442.66,4703.42,4400.16,10230.63,271466.0,20.0,BTC
2017-08-31,4676.14,4664.64,4707.55,4545.54,13483.89,271466.0,20.0,BTC
2017-09-01,4783.17,4676.14,4808.12,4654.07,16664.55,271466.0,21.0,BTC
2017-09-02,4864.28,4783.17,5013.91,4726.74,16768.7,273086.5,21.0,BTC
2017-09-03,4672.57,4864.28,4902.26,4529.37,16872.86,274707.0,21.0,BTC
2017-09-04,4593.18,4672.57,4749.03,4481.52,16977.01,276327.5,21.0,BTC
2017-09-05,4160.54,4593.18,4594.58,4037.5,17081.16,277948.0,21.0,BTC
2017-09-06,4517.57,4160.54,4529.59,4111.97,15975.31,277948.0,21.0,BTC
2017-09-07,4543.1,4517.57,4666.47,4517.57,8402.48,277948.0,21.0,BTC
2017-09-08,4628.6,4543.1,4691.98,4506.66,21495.34,279488.0,21.0,BTC
2017-09-09,4280.98,4628.6,4698.73,4151.64,17342.84,270822.67,21.0,BTC
2017-09-10,4194.22,4280.98,4394.52,4161.97,13190.33,262157.33,21.0,BTC
2017-09-11,4307.83,4194.22,4334.51,3976.46,9037.83,253492.0,21.0,BTC
2017-09-12,4295.76,4307.83,4310.79,4108.48,12054.71,253492.0,21.0,BTC
2017-09-13,3944.58,4295.76,4368.22,3944.58,22314.17,253492.0,21.0,BTC
2017-09-14,3817.06,3944.58,4053.32,3766.36,35375.4,268068.0,21.0,BTC
2017-09-15,3358.11,3817.06,3896.79,3209.44,53365.89,268068.0,21.0,BTC
2017-09-16,3772.68,3358.11,3806.58,2951.15,41188.28,244606.33,21.0,BTC
2017-09-17,3608.6,3772.68,3874.63,3551.76,29010.68,221144.67,21.0,BTC
2017-09-18,3764.62,3608.6,3803.41,3484.8,16833.07,197683.0,21.0,BTC
2017-09-19,3976.39,3764.62,4080.5,3753.38,13483.26,197683.0,21.0,BTC
2017-09-20,3863.19,3976.39,4026.57,3847.35,9809.81,235723.0,21.0,BTC
2017-09-21,3827.68,3863.19,4021.46,3813.22,14575.36,235723.0,21.0,BTC
2017-09-22,3690.99,3827.68,3890.98,3584.59,12552.38,235723.0,21.0,BTC
2017-09-23,3612.16,3690.99,3748.7,3519.07,11451.54,225102.33,21.0,BTC
2017-09-24,3772.85,3612.16,3810.54,3612.16,10350.69,214481.67,21.0,BTC
2017-09-25,3753.44,3772.85,3775.78,3627.53,9249.85,203861.0,21.0,BTC
2017-09-26,3920.99,3753.44,3970.26,3752.47,5852.48,263648.0,21.0,BTC
2017-09-27,3939.52,3920.99,3968.54,3865.23,11758.34,263648.0,21.0,BTC
2017-09-28,4220.28,3939.52,4228.08,3930.91,7742.77,263648.0,21.0,BTC
2017-09-29,4062.2,4220.28,4278.78,4027.04,10171.48,254438.0,21.0,BTC
2017-09-30,4207.82,4062.2,4227.44,4035.71,9587.53,267959.33,21.33,BTC
2017-10-01,4300.55,4207.82,4366.8,4205.0,9003.59,281480.67,21.67,BTC
2017-10-02,4414.18,4300.55,4431.32,4261.35,8419.64,295002.0,22.0,BTC
2017-10-03,4424.47,4414.18,4462.01,4376.08,10224.79,295002.0,22.0,BTC
2017-10-04,4307.56,4424.47,4426.06,4246.29,6228.33,295002.0,22.0,BTC
2017-10-05,4186.78,4307.56,4345.28,4179.42,6376.05,273243.0,22.0,BTC
2017-10-06,4325.24,4186.78,4355.89,4150.76,6378.97,273243.0,22.0,BTC
2017-10-07,4370.17,4325.24,4417.45,4316.86,8907.63,261623.67,22.0,BTC
2017-10-08,4446.17,4370.17,4461.66,4330.28,11436.29,250004.33,22.0,BTC
2017-10-09,4624.35,4446.17,4625.22,4419.19,13964.95,238385.0,22.0,BTC
2017-10-10,4789.3,4624.35,4870.04,4554.03,13478.05,238385.0,22.0,BTC
2017-10-11,4741.71,4789.3,4909.18,4726.28,7206.03,292459.0,22.0,BTC
2017-10-12,4858.6,4741.71,4882.7,4730.88,19732.58,292459.0,22.0,BTC
2017-10-13,5728.55,4858.6,5856.1,4843.7,25811.46,292459.0,22.0,BTC
2017-10-14,5666.98,5728.55,5813.27,5432.35,20134.63,292686.0,22.0,BTC
2017-10-15,5779.07,5666.98,5844.77,5570.04,14457.79,292913.0,22.0,BTC
2017-10-16,5607.01,5779.07,5796.24,5439.98,8780.96,293140.0,22.0,BTC
2017-10-17,5643.55,5607.01,5789.8,5569.31,8715.92,334438.0,22.0,BTC
2017-10-18,5495.04,5643.55,5685.35,5461.03,17239.89,334438.0,22.0,BTC
2017-10-19,5627.09,5495.04,5639.69,5109.7,8748.55,334438.0,22.0,BTC
2017-10-20,5686.53,5627.09,5735.16,5544.7,16368.68,312409.0,22.0,BTC
2017-10-21,6098.12,5686.53,6112.19,5611.12,16333.75,313638.0,22.0,BTC
2017-10-22,5949.08,6098.12,6183.98,5886.65,16298.81,314867.0,22.0,BTC
2017-10-23,5969.8,5949.08,6031.75,5733.02,16263.88,316096.0,22.0,BTC
2017-10-24,5649.0,5969.8,6050.2,5564.77,17736.3,316096.0,22.0,BTC
2017-10-25,5550.86,5649.0,5769.27,5374.6,13672.23,316096.0,22.0,BTC
2017-10-26,5776.88,5550.86,5784.58,5430.75,11321.8,265827.0,22.0,BTC
2017-10-27,5923.71,5776.88,5995.93,5695.33,9127.48,265827.0,22.0,BTC
2017-10-28,5737.1,5923.71,5926.64,5691.76,8807.01,288559.67,22.0,BTC
2017-10-29,5741.72,5737.1,5806.92,5667.35,8486.55,311292.33,22.0,BTC
2017-10-30,6151.32,5741.72,6306.58,5733.86,8166.08,334025.0,22.0,BTC
2017-10-31,6130.56,6151.32,6218.49,6026.69,14184.69,334025.0,22.0,BTC
2017-11-01,6424.52,6130.56,6458.27,6089.47,20253.34,351529.0,44.0,BTC
2017-11-02,6879.36,6424.52,6922.9,6357.91,34494.67,351529.0,44.0,BTC
2017-11-03,7199.24,6879.36,7355.35,6798.4,23544.34,351529.0,44.0,BTC
2017-11-04,7210.47,7199.24,7454.04,6994.88,23216.97,332393.0,44.0,BTC
2017-11-05,7376.74,7210.47,7503.72,7100.51,22889.59,313257.0,44.0,BTC
2017-11-06,7231.93,7376.74,7601.54,7202.47,22562.22,294121.0,44.0,BTC
2017-11-07,7123.89,7231.93,7423.06,6932.43,14304.0,335636.0,44.0,BTC
2017-11-08,7356.51,7123.89,7377.96,6978.59,36774.83,335636.0,44.0,BTC
2017-11-09,7342.82,7356.51,7879.06,7095.42,17655.54,335636.0,44.0,BTC
2017-11-10,7250.77,7342.82,7439.38,7058.35,31858.14,271745.0,44.0,BTC
2017-11-11,6773.7,7250.77,7305.3,6422.98,32965.63,284263.0,44.0,BTC
2017-11-12,6075.3,6773.7,6806.04,6062.09,34073.11,296781.0,44.0,BTC
2017-11-13,5969.13,6075.3,6466.46,5507.29,35180.6,309299.0,44.0,BTC
2017-11-14,6666.27,5969.13,6770.37,5949.5,19194.55,309299.0,44.0,BTC
2017-11-15,6867.43,6666.27,6910.25,6442.4,27181.18,309299.0,44.0,BTC
2017-11-16,7259.3,6867.43,7336.8,6798.93,28093.1,310396.0,44.0,BTC
2017-11-17,7924.18,7259.3,7998.4,7172.76,23476.28,310396.0,44.0,BTC
2017-11-18,7598.28,7924.18,7984.68,7460.11,20804.93,295215.67,44.0,BTC
2017-11-19,7787.46,7598.28,7848.94,7546.33,18133.57,280035.33,44.0,BTC
2017-11-20,7954.77,7787.46,8101.91,7678.38,15462.22,264855.0,44.0,BTC
2017-11-21,7879.06,7954.77,8286.17,7818.5,29873.68,264855.0,44.0,BTC
2017-11-22,8150.63,7879.06,8362.3,7828.54,13440.42,312033.0,44.0,BTC
2017-11-23,8208.75,8150.63,8294.5,8095.08,13749.38,312033.0,44.0,BTC
2017-11-24,8094.44,8208.75,8264.39,7892.68,14058.33,312033.0,44.0,BTC
2017-11-25,8190.87,8094.44,8333.17,8025.2,17591.83,320251.67,44.0,BTC
2017-11-26,8851.3,8190.87,8909.31,8190.87,21125.32,328470.33,44.0,BTC
2017-11-27,9573.97,8851.3,9682.1,8834.39,24658.82,336689.0,44.0,BTC
2017-11-28,9713.1,9573.97,9743.12,9382.13,18593.31,365977.0,44.0,BTC
2017-11-29,10295.62,9713.1,10358.31,9690.33,62321.44,365977.0,44.0,BTC
2017-11-30,10542.66,10295.62,11377.33,9290.3,39839.39,365977.0,44.0,BTC
2017-12-01,9706.1,10542.66,10681.85,9021.85,32322.41,412908.0,100.0,BTC
2017-12-02,10923.2,9706.1,11082.27,9421.46,28086.07,408834.0,100.0,BTC
2017-12-03,10973.54,10923.2,11156.14,10705.13,23849.74,404760.0,100.0,BTC
2017-12-04,11382.21,10973.54,11831.51,10495.56,19613.4,400686.0,100.0,BTC
2017-12-05,11597.23,11382.21,11662.84,10875.71,17078.85,400686.0,100.0,BTC
2017-12-06,12230.36,11597.23,12273.54,11473.51,46838.72,400686.0,100.0,BTC
2017-12-07,13734.52,12230.36,14097.04,12152.11,72755.19,374917.0,100.0,BTC
2017-12-08,16403.42,13734.52,17153.94,13731.82,62052.71,374917.0,100.0,BTC
2017-12-09,15732.1,16403.42,16590.21,13963.53,53320.62,363751.33,100.0,BTC
2017-12-10,13152.53,15732.1,15859.42,13152.53,44588.52,352585.67,100.0,BTC
2017-12-11,16299.3,13152.53,16587.84,13152.53,35856.43,341420.0,100.0,BTC
2017-12-12,16374.9,16299.3,17382.64,16031.45,33282.64,341420.0,100.0,BTC
2017-12-13,16678.29,16374.9,17615.47,16259.28,28665.95,424579.0,100.0,BTC
2017-12-14,16246.14,16678.29,17335.73,15799.87,15611.48,424579.0,100.0,BTC
2017-12-15,17221.65,16246.14,17583.2,16152.01,25934.43,424579.0,100.0,BTC
2017-12-16,17436.6,17221.65,17872.56,16999.7,25154.69,404460.0,100.0,BTC
2017-12-17,19166.98,17436.6,19521.78,17436.6,24374.95,384341.0,100.0,BTC
2017-12-18,18640.26,19166.98,19783.21,18094.19,23595.21,364222.0,100.0,BTC
2017-12-19,18984.77,18640.26,19227.08,18329.14,29056.67,378622.0,100.0,BTC
2017-12-20,16862.57,18984.77,18984.77,15577.74,41730.03,378622.0,100.0,BTC
2017-12-21,16925.02,16862.57,17822.57,15683.86,25674.46,378622.0,100.0,BTC
2017-12-22,14182.46,16925.02,17301.21,13077.94,90954.08,380648.0,100.0,BTC
2017-12-23,14694.58,14182.46,14976.26,10834.94,73355.46,342717.5,100.0,BTC
2017-12-24,14103.22,14694.58,15704.35,13483.46,55756.84,304787.0,100.0,BTC
2017-12-25,13387.35,14103.22,14489.48,12508.42,38158.22,266856.5,100.0,BTC
2017-12-26,14652.37,13387.35,14670.68,13196.83,20559.6,228926.0,100.0,BTC
2017-12-27,15846.07,14652.37,16079.32,14553.87,21861.4,228926.0,100.0,BTC
2017-12-28,14362.4,15846.07,16476.18,13935.62,27970.65,305053.0,100.0,BTC
2017-12-29,14867.57,14362.4,14997.83,13498.78,17235.04,305053.0,100.0,BTC
2017-12-30,13643.7,14867.57,15076.06,13406.67,18915.75,301395.25,88.5,BTC
2017-12-31,13062.14,13643.7,13826.04,12182.52,20596.46,297737.5,77.0,BTC
2018-01-01,13439.42,13062.14,14213.44,12587.6,22277.16,294079.75,65.5,BTC
2018-01-02,13337.62,13439.42,13892.24,12859.8,23957.87,290422.0,54.0,BTC
2018-01-03,14881.54,13337.62,15216.76,12955.96,16584.63,395963.0,54.0,BTC
2018-01-04,15104.45,14881.54,15394.99,14588.6,17980.39,395963.0,54.0,BTC
2018-01-05,14953.85,15104.45,15194.41,14225.17,20781.65,395963.0,54.0,BTC
2018-01-06,16576.7,14953.85,17118.36,14816.51,20912.51,383591.0,54.0,BTC
2018-01-07,16735.11,16576.7,17211.92,16254.95,21043.38,371219.0,54.0,BTC
2018-01-08,15632.41,16735.11,16861.21,15546.42,21174.24,358847.0,54.0,BTC
2018-01-09,15242.94,15632.41,15944.52,13957.91,14131.42,360265.0,54.0,BTC
2018-01-10,14122.82,15242.94,15360.13,13968.24,20897.79,360265.0,54.0,BTC
2018-01-11,13269.6,14122.82,14942.61,13161.58,25968.83,360265.0,54.0,BTC
2018-01-12,13633.36,13269.6,14198.53,12845.71,13970.64,300091.0,54.0,BTC
2018-01-13,14165.91,13633.36,14262.01,13363.81,24477.68,293474.0,54.0,BTC
2018-01-14,14217.36,14165.91,14536.54,14013.95,34984.71,286857.0,54.0,BTC
2018-01-15,13519.93,14217.36,14245.52,13051.59,45491.75,280240.0,54.0,BTC
2018-01-16,12915.12,13519.93,14307.53,12763.0,55998.79,273623.0,54.0,BTC
2018-01-17,10870.17,12915.12,13211.25,10063.12,60648.02,273623.0,54.0,BTC
2018-01-18,11340.65,10870.17,11764.14,9199.59,29065.2,309495.0,54.0,BTC
2018-01-19,11137.37,11340.65,12045.1,10663.94,15569.99,309495.0,54.0,BTC
2018-01-20,11742.94,11137.37,11955.44,11022.03,18108.69,278204.0,54.0,BTC
2018-01-21,12486.07,11742.94,13007.25,11596.72,20647.38,246913.0,54.0,BTC
2018-01-22,11508.62,12486.07,12486.07,11096.05,23186.08,215622.0,54.0,BTC
2018-01-23,10872.9,11508.62,11868.72,10050.79,20835.11,215622.0,54.0,BTC
2018-01-24,10830.93,10872.9,11358.34,9972.29,14157.04,250423.0,54.0,BTC
2018-01-25,11629.38,10830.93,11711.0,10497.15,12700.49,250423.0,54.0,BTC
2018-01-26,11524.34,11629.38,11629.38,10889.04,18029.05,250423.0,54.0,BTC
2018-01-27,11005.62,11524.34,11540.41,10321.04,15512.3,231474.67,54.0,BTC
2018-01-28,11452.23,11005.62,11574.36,10855.46,12995.56,212526.33,54.0,BTC
2018-01-29,11412.79,11452.23,11942.26,11303.36,10478.81,193578.0,54.0,BTC
2018-01-30,10917.15,11412.79,11480.56,10805.82,25138.03,236609.0,54.0,BTC
2018-01-31,9914.47,10917.15,11063.8,9627.89,18610.62,236609.0,54.0,BTC
2018-02-01,9970.31,9914.47,10334.42,9688.28,33299.38,236609.0,40.0,BTC
2018-02-02,8715.59,9970.31,10169.82,8563.93,47657.97,235918.0,40.0,BTC
2018-02-03,8285.5,8715.59,9095.8,7695.1,50123.17,229399.67,40.0,BTC
2018-02-04,9192.04,8285.5,9471.46,8192.63,52588.38,222881.33,40.0,BTC
2018-02-05,8136.39,9192.04,9363.41,7859.51,55053.58,216363.0,40.0,BTC
2018-02-06,6332.37,8136.39,8346.91,6197.98,85899.42,216363.0,40.0,BTC
2018-02-07,7270.51,6332.37,7957.34,5947.4,47816.08,216363.0,40.0,BTC
2018-02-08,7987.28,7270.51,8582.93,7207.97,29803.75,173289.0,40.0,BTC
2018-02-09,8086.77,7987.28,8621.28,7808.22,25750.68,173289.0,40.0,BTC
2018-02-10,8930.14,8086.77,9005.03,7754.67,23325.53,164595.33,40.0,BTC
2018-02-11,8045.44,8930.14,9070.64,8030.67,20900.37,155901.67,40.0,BTC
2018-02-12,8478.92,8045.44,8566.16,7845.13,18475.22,147208.0,40.0,BTC
2018-02-13,8766.85,8478.92,8977.08,8362.84,13139.47,147208.0,40.0,BTC
2018-02-14,8693.25,8766.85,8772.88,8370.48,22243.16,196417.0,40.0,BTC
2018-02-15,9659.29,8693.25,9722.55,8693.25,29789.74,196417.0,40.0,BTC
2018-02-16,10110.84,9659.29,10293.44,9496.02,16620.41,196417.0,40.0,BTC
2018-02-17,10474.77,10110.84,10496.2,9718.59,18703.15,196926.5,40.0,BTC
2018-02-18,10855.94,10474.77,11279.18,10472.72,20785.89,197436.0,40.0,BTC
2018-02-19,10537.01,10855.94,10963.69,10156.38,22868.62,197945.5,40.0,BTC
2018-02-20,11416.04,10537.01,11497.4,10405.98,24951.36,198455.0,40.0,BTC
2018-02-21,10928.02,11416.04,11767.58,10871.53,27910.71,198455.0,40.0,BTC
2018-02-22,10727.95,10928.02,11180.56,10244.32,26422.13,198455.0,40.0,BTC
2018-02-23,9809.72,10727.95,10913.65,9592.96,19664.01,185193.0,40.0,BTC
2018-02-24,10412.37,9809.72,10454.48,9705.16,18944.3,185620.0,40.0,BTC
2018-02-25,9585.28,10412.37,10509.62,9381.17,18224.58,186047.0,40.0,BTC
2018-02-26,9627.72,9585.28,9858.16,9304.68,17504.87,186474.0,40.0,BTC
2018-02-27,10272.9,9627.72,10443.28,9386.49,16465.19,186474.0,40.0,BTC
