Date,BTC_Close,BTC_Volume,BTC_transactions,BTC_interesst,gold_Close,gold_Volume,gold_Chg%,oil_Close,oil_Volume,VIX_Close,SP500_Close index
2017-10-04,4307.555,6228.33,295002.0,22,1338.0,220.0,0.0016,49.98,598836.0,9.63,2537.74
2017-10-05,4186.78374,6376.05,273243.0,22,1335.3,40.0,-0.002,50.790001,654385.0,9.19,2552.07
2017-10-06,4325.23625,6378.97,273243.0,22,1337.0,50.0,0.0013,49.290001,743114.0,9.65,2549.33
2017-10-09,4624.34875,13964.95,238385.0,22,1347.4,0.0,0.0077,49.580002,505079.0,10.33,2544.73
2017-10-10,4789.30125,13478.05,238385.0,22,1356.4,0.0,0.0066,50.919998,664839.0,10.08,2550.64
2017-10-11,4741.70875,7206.03,292459.0,22,1351.5,20.0,-0.0036,51.299999,651948.0,9.85,2555.24
2017-10-12,4858.60499,19732.58,292459.0,22,1359.3,10.0,0.005699999999999999,50.599998,729273.0,9.91,2550.93
2017-10-13,5728.5475,25811.46,292459.0,22,1367.4,0.0,0.0059,51.450001,667497.0,9.61,2553.17
2017-10-16,5607.01,8780.96,293140.0,22,1366.7,10.0,-0.0005,51.869999,520725.0,9.91,2557.64
2017-10-17,5643.55375,8715.92,334438.0,22,1349.5,570.0,-0.0125,51.880001,471612.0,10.31,2559.36
2017-10-18,5495.03875,17239.89,334438.0,22,1346.3,160.0,-0.0023,52.040001,152620.0,10.07,2561.26
2017-10-19,5627.08625,8748.55,334438.0,22,1352.9,130.0,0.0049,51.290001,127413.0,10.05,2562.1
2017-10-20,5686.52625,16368.68,312409.0,22,1343.2,300.0,-0.0070999999999999995,51.470001,674142.0,9.97,2575.21
2017-10-23,5969.795,16263.88,316096.0,22,1343.9,120.0,0.0005,51.900002,583563.0,11.07,2564.98
2017-10-24,5649.005,17736.3,316096.0,22,1341.2,110.0,-0.002,52.470001,709553.0,11.16,2569.13
2017-10-25,5550.85875,13672.23,316096.0,22,1342.5,110.0,0.001,52.18,681739.0,11.23,2557.15
2017-10-26,5776.87875,11321.8,265827.0,22,1333.1,40.0,-0.0066,52.639999,594647.0,11.3,2560.4
2017-10-27,5923.70625,9127.48,265827.0,22,1335.1,0.0,0.0019,53.900002,730915.0,9.8,2581.07
2017-10-30,6151.325,8166.08,334025.0,22,1340.9,220.0,0.0043,54.150002,565043.0,10.5,2572.83
2017-10-31,6130.56375,14184.69,334025.0,22,1333.7,240.0,-0.0053,54.380001,497295.0,10.18,2575.26
2017-11-01,6424.515,20253.34,351529.0,44,1340.6,80.0,0.0051,54.299999,671038.0,10.2,2579.36
2017-11-02,6879.365,34494.67,351529.0,44,1341.4,70.0,0.0006,54.540001,482846.0,9.93,2579.85
2017-11-03,7199.2375,23544.34,351529.0,44,1332.9,80.0,-0.0063,55.639999,614159.0,9.14,2587.84
2017-11-06,7231.93,22562.22,294121.0,44,1345.7,130.0,0.0095,57.349998,861713.0,9.4,2591.13
2017-11-07,7123.89375,14304.0,335636.0,44,1339.9,10.0,-0.0043,57.200001,750187.0,9.89,2590.64
2017-11-08,7356.50625,36774.83,335636.0,44,1348.3,20.0,0.0062,56.810001,919147.0,9.78,2594.38
2017-11-09,7342.82375,17655.54,335636.0,44,1352.8,20.0,0.0033,57.169998,666949.0,10.5,2584.62
2017-11-10,7250.77,31858.14,271745.0,44,1340.5,100.0,-0.009000000000000001,56.740002,541296.0,11.29,2582.3
2017-11-13,5969.13,35180.6,309299.0,44,1346.4,20.0,0.0044,56.759998,631619.0,11.5,2584.84
2017-11-14,6666.27125,19194.55,309299.0,44,1350.2,0.0,0.0028000000000000004,55.700001,707338.0,11.59,2578.87
2017-11-15,6867.42625,27181.18,309299.0,44,1344.7,10.0,-0.004,55.330002,501385.0,13.13,2564.62
2017-11-16,7259.3,28093.1,310396.0,44,1345.4,40.0,0.0005,55.139999,213923.0,11.76,2585.64
2017-11-17,7924.1825,23476.28,310396.0,44,1364.0,0.0,0.0137,56.549999,184944.0,11.43,2578.85
2017-11-20,7954.7675,15462.22,264855.0,44,1343.6,0.0,-0.0148,56.09,593241.0,10.65,2582.14
2017-11-21,7879.06,29873.68,264855.0,44,1350.8,20.0,0.0053,56.830002,619066.0,9.73,2599.03
2017-11-22,8150.6325,13440.42,312033.0,44,1361.4,30.0,0.0085,58.02,837411.0,9.88,2597.08
2017-11-27,9573.9675,24658.82,336689.0,44,1363.7,0.0,0.0052,58.110001,690078.0,9.87,2601.42
2017-11-28,9713.09625,18593.31,365977.0,44,1364.0,4059.9999999999995,0.0002,57.990002,546526.0,10.03,2627.04
2017-11-29,10295.6225,62321.44,365977.0,44,1351.4,10.0,-0.0091,57.299999,741564.0,10.7,2626.07
2017-11-30,10542.6625,39839.39,365977.0,44,1342.3,3050.0,-0.0067,57.400002,735128.0,11.28,2647.58
2017-12-01,9706.10375,32322.41,412908.0,100,1347.8,820.0,0.0040999999999999995,58.360001,685215.0,11.43,2642.22
2017-12-04,11382.20875,19613.4,400686.0,100,1343.0,850.0,-0.0034999999999999996,57.470001,529965.0,11.68,2639.44
2017-12-05,11597.23125,17078.85,400686.0,100,1330.1,1500.0,-0.0095,57.619999,499245.0,11.33,2629.57
2017-12-06,12230.365,46838.72,400686.0,100,1331.2,370.0,0.0008,55.959999,678992.0,11.02,2629.27
2017-12-07,13734.52,72755.19,374917.0,100,1318.0,10.0,-0.0098,56.689999,557325.0,10.16,2636.98
2017-12-08,16403.42125,62052.71,374917.0,100,1313.1,0.0,-0.0037,57.360001,681599.0,9.58,2651.5
2017-12-11,16299.2975,35856.43,341420.0,100,1311.8,150.0,-0.001,57.990002,606724.0,9.34,2659.99
2017-12-12,16374.8975,33282.64,341420.0,100,1306.9,60.0,-0.0037,57.139999,826488.0,9.92,2664.11
2017-12-13,16678.28749,28665.95,424579.0,100,1313.7,350.0,0.0051,56.599998,658143.0,10.18,2662.85
2017-12-14,16246.13875,15611.48,424579.0,100,1322.2,0.0,0.0064,57.040001,580571.0,10.49,2652.01
2017-12-15,17221.65125,25934.43,424579.0,100,1322.4,580.0,0.0001,57.299999,210054.0,9.42,2675.81
2017-12-18,18640.2625,23595.21,364222.0,100,1330.6,50.0,0.0060999999999999995,57.16,137151.0,9.53,2690.16
2017-12-19,18984.7675,29056.67,378622.0,100,1329.8,330.0,-0.0006,57.459999,420784.0,10.03,2681.47
2017-12-20,16862.57125,41730.03,378622.0,100,1335.4,60.0,0.0042,58.09,420844.0,9.72,2679.25
2017-12-21,16925.0175,25674.46,378622.0,100,1336.3,230.0,0.0007000000000000001,58.360001,405320.0,9.62,2684.57
2017-12-22,14182.46499,90954.08,380648.0,100,1344.8,0.0,0.0063,58.470001,324554.0,9.9,2683.34
2017-12-26,14652.3675,20559.6,228926.0,100,1353.5,80.0,0.0709,59.970001,437785.0,10.25,2680.5
2017-12-27,15846.07375,21861.4,228926.0,100,1357.3,70.0,0.0028000000000000004,59.639999,402396.0,10.47,2682.62
2017-12-28,14362.40375,27970.65,305053.0,100,1364.4,10.0,0.0052,59.84,345962.0,10.18,2687.54
2017-12-29,14867.5725,17235.04,305053.0,100,1376.9,70.0,0.0091,60.419998,464478.0,11.04,2673.61
2018-01-02,13337.62125,23957.87,290422.0,54,1385.1,0.0,0.0698,60.369999,510313.0,9.77,2695.81
2018-01-03,14881.545,16584.63,395963.0,54,1389.0,0.0,0.0028000000000000004,61.630001,673859.0,9.15,2713.06
2018-01-04,15104.45,17980.39,395963.0,54,1392.3,0.0,0.0024,62.009998,654363.0,9.22,2723.99
2018-01-05,14953.8525,20781.65,395963.0,54,1393.3,0.0,0.0007000000000000001,61.439999,563036.0,9.22,2743.15
2018-01-08,15632.41125,21174.24,358847.0,54,1391.8,40.0,-0.0006,61.73,616474.0,9.52,2747.71
2018-01-09,15242.93625,14131.42,360265.0,54,1385.2,0.0,-0.0043,62.959999,844720.0,10.08,2751.29
2018-01-10,14122.825,20897.79,360265.0,54,1392.2,0.0,0.005,63.57,697844.0,9.82,2748.23
2018-01-11,13269.5975,25968.83,360265.0,54,1395.3,10.0,0.0022,63.799999,876642.0,9.88,2767.56
2018-01-12,13633.36375,13970.64,300091.0,54,1409.6,10.0,0.0101,64.300003,678727.0,10.16,2786.24
2018-01-16,12915.11625,55998.79,273623.0,54,1412.0,10.0,0.0643,63.73,867771.0,11.66,2776.42
2018-01-17,10870.16875,60648.02,273623.0,54,1414.9,30.0,0.002,63.970001,444384.0,11.91,2802.56
2018-01-18,11340.65,29065.2,309495.0,54,1402.9,210.0,-0.0084,63.950001,204504.0,12.22,2798.03
2018-01-19,11137.36875,15569.99,309495.0,54,1409.8,50.0,0.0049,63.369999,142711.0,11.27,2810.3
2018-01-22,11508.62,23186.08,215622.0,54,1410.8,160.0,0.0026,63.490002,625662.0,11.03,2832.97
2018-01-23,10872.9025,20835.11,215622.0,54,1415.4,50.0,0.0032,64.470001,662456.0,11.1,2839.13
2018-01-24,10830.9275,14157.04,250423.0,54,1437.1,20.0,0.0154,65.610001,887018.0,11.47,2837.54
2018-01-25,11629.375,12700.49,250423.0,54,1443.9,0.0,0.004699999999999999,65.510002,771758.0,11.58,2839.25
2018-01-26,11524.345,18029.05,250423.0,54,1434.5,50.0,-0.0064,66.139999,678186.0,11.08,2872.87
2018-01-29,11412.79375,10478.81,193578.0,54,1422.1,0.0,-0.0085,65.559998,656168.0,13.84,2853.53
2018-01-30,10917.15125,25138.03,236609.0,54,1417.0,52100.0,-0.0034999999999999996,64.5,688380.0,14.79,2822.43
2018-01-31,9914.4725,18610.62,236609.0,54,1420.2,4880.0,0.0022,64.730003,613258.0,13.54,2823.81
2018-02-01,9970.30875,33299.38,236609.0,40,1425.2,1680.0,0.004,65.800003,685750.0,13.47,2821.98
2018-02-02,8715.59499,47657.97,235918.0,40,1414.7,2840.0,-0.0073,65.449997,857572.0,17.31,2762.13
2018-02-05,8136.39,55053.58,216363.0,40,1413.0,640.0,-0.0012,64.150002,891063.0,37.32,2648.94
2018-02-06,6332.37,85899.42,216363.0,40,1405.5,530.0,-0.0052,63.389999,797814.0,29.98,2695.14
2018-02-07,7270.5075,47816.08,216363.0,40,1390.8,490.0,-0.0103,61.790001,1029408.0,27.73,2681.66
2018-02-08,7987.28125,29803.75,173289.0,40,1394.9,460.0,0.0029,61.150002,929578.0,33.46,2581.0
2018-02-09,8086.7725,25750.68,173289.0,40,1390.8,0.0,-0.0033,59.200001,933307.0,29.06,2619.55
2018-02-12,8478.92499,18475.22,147208.0,40,1401.6,140.0,0.0077,59.290001,736917.0,25.61,2656.0
2018-02-13,8766.8525,13139.47,147208.0,40,1405.5,70.0,0.0027,59.189999,580600.0,24.97,2662.94
2018-02-14,8693.2525,22243.16,196417.0,40,1433.6,400.0,0.0197,60.599998,650324.0,19.26,2698.63
2018-02-15,9659.2875,29789.74,196417.0,40,1432.2,110.0,-0.001,61.34,340401.0,19.13,2731.2
2018-02-16,10110.83875,16620.41,196417.0,40,1433.5,110.0,0.0009,61.68,181179.0,19.46,2732.22
2018-02-20,11416.03875,24951.36,198455.0,40,1408.8,280.0,0.059800000000000006,61.900002,794481.0,20.6,2716.26
2018-02-21,10928.02,27910.71,198455.0,40,1411.0,120.0,0.0015,61.68,466924.0,20.02,2701.33
2018-02-22,10727.9525,26422.13,198455.0,40,1411.8,70.0,0.0006,62.77,592603.0,18.72,2703.96
2018-02-23,9809.72125,19664.01,185193.0,40,1409.4,430.0,-0.0017000000000000001,63.549999,460597.0,16.49,2747.3
2018-02-26,9627.71625,17504.87,186474.0,40,1413.5,40.0,0.0029,63.91,469853.0,15.8,2779.6
2018-02-27,10272.9025,16465.19,186474.0,40,1400.0,50.0,-0.009399999999999999,63.009998,562670.0,18.59,2744.28
2018-02-28,10903.01875,17897.55,186474.0,40,1399.5,60.0,-0.0003,61.639999,768409.0,19.85,2713.83
2018-03-01,10352.04625,13824.45,233744.0,22,1386.3,40.0,-0.009300000000000001,60.990002,812505.0,22.47,2677.67
2018-03-02,11100.2925,12662.82,233744.0,22,1404.5,160.0,0.0129,61.25,613514.0,19.59,2691.25
2018-03-05,11558.475,9470.43,160231.0,22,1400.8,20.0,-0.0026,62.57,599266.0,18.73,2720.94
2018-03-06,11246.7475,16724.71,160231.0,22,1416.2,20.0,0.0108,62.599998,634953.0,18.36,2728.12
2018-03-07,10735.88625,29225.23,213978.0,22,1408.2,30.0,-0.005600000000000001,61.150002,879119.0,17.76,2726.8
2018-03-08,9552.75875,21350.15,213978.0,22,1403.3,60.0,-0.0029,60.119999,720510.0,16.54,2738.97
2018-03-09,8980.19249,38841.8,213978.0,22,1407.0,90.0,0.003,62.040001,659722.0,14.64,2786.57
2018-03-12,9433.47374,19816.17,156228.0,22,1403.8,0.0,-0.0022,61.360001,537990.0,15.78,2783.02
2018-03-13,9047.5125,16059.63,196140.0,22,1410.4,0.0,0.0046,60.709999,747738.0,16.35,2765.31
2018-03-14,9260.70875,25336.6,196140.0,22,1408.7,30.0,-0.0012,60.959999,665017.0,17.23,2749.48
2018-03-15,7895.98875,26426.13,196140.0,22,1400.7,100.0,-0.005600000000000001,61.189999,430201.0,16.59,2747.33
2018-03-16,8039.6025,16138.02,186979.0,22,1395.3,30.0,-0.0038,62.34,202493.0,15.8,2752.01
2018-03-19,8189.49125,24075.67,191528.0,22,1400.7,10.0,0.0038,62.060001,115962.0,19.02,2712.92
2018-03-20,8597.3375,18799.01,191528.0,22,1395.2,0.0,-0.0039000000000000003,63.400002,717709.0,18.2,2716.94
2018-03-21,9028.2975,14536.32,191528.0,22,1405.6,10.0,0.0073,65.169998,763768.0,17.86,2711.93
2018-03-22,9023.7175,13885.21,185187.0,22,1411.2,0.0,0.0039000000000000003,64.300003,689172.0,23.34,2643.69
2018-03-23,8411.6525,14212.8,185187.0,22,1434.0,10.0,0.0159,65.879997,752994.0,24.87,2588.26
2018-03-26,8429.33124,18298.44,135274.0,22,1440.0,10.0,0.0040999999999999995,65.550003,585899.0,21.03,2658.55
2018-03-27,7854.6375,14466.67,135274.0,22,1426.8,10.0,-0.009000000000000001,65.25,670811.0,22.5,2612.62
2018-03-28,7863.255,10608.52,177521.0,22,1407.9,59280.0,-0.0131,64.379997,697678.0,22.87,2605.0
2018-03-29,7866.36,25708.79,177521.0,22,1405.0,5590.0,-0.002,64.940002,562819.0,19.97,2640.87
2018-04-02,6986.835,13713.65,148617.0,18,1424.8,650.0,0.0139,63.009998,582742.0,23.62,2581.88
2018-04-03,7182.12,17483.9,198919.0,18,1415.5,700.0,-0.0064,63.509998,527289.0,21.1,2614.45
2018-04-04,7295.89,13910.56,198919.0,18,1418.7,720.0,0.0022,63.369999,760596.0,20.06,2644.69
2018-04-05,6769.48375,13909.99,198919.0,18,1407.1,260.0,-0.008100000000000001,63.540001,588597.0,18.94,2662.84
2018-04-06,6766.5925,10149.64,172889.0,18,1414.9,350.0,0.0055000000000000005,62.060001,753262.0,21.49,2604.47
2018-04-09,7125.53875,12931.92,176563.0,18,1418.6,290.0,0.0026,63.419998,655831.0,21.77,2613.16
2018-04-10,6789.2675,7126.47,176563.0,18,1424.5,110.0,0.0040999999999999995,65.510002,840280.0,20.47,2656.87
2018-04-11,6824.49375,7809.09,176563.0,18,1439.0,0.0,0.01,66.82,963017.0,20.24,2642.19
2018-04-12,6941.63875,28395.32,210879.0,18,1420.4,30.0,-0.0127,67.07,687468.0,18.49,2663.99
2018-04-13,7823.55875,20659.55,210879.0,18,1426.9,70.0,0.0045000000000000005,67.389999,624203.0,17.41,2656.3
2018-04-16,8160.4125,12617.3,174031.0,18,1429.6,60.0,0.0019,66.220001,560076.0,16.56,2677.84
2018-04-17,8030.57,10184.17,174031.0,18,1428.3,410.0,-0.0009,66.519997,486076.0,15.25,2706.39
2018-04-18,7937.61,10071.0,200740.0,18,1432.5,0.0,0.0029,68.470001,221664.0,15.6,2708.64
2018-04-19,8188.71875,11199.38,200740.0,18,1427.8,0.0,-0.0032,68.290001,125993.0,15.96,2693.13
2018-04-20,8333.81374,14891.29,200740.0,18,1417.2,0.0,-0.0073,68.379997,724906.0,16.88,2670.14
2018-04-23,8868.16124,7780.82,193975.0,18,1403.0,10.0,-0.009899999999999999,68.639999,740941.0,16.34,2670.29
2018-04-24,9191.82,19437.27,254493.0,18,1412.1,30.0,0.0064,67.699997,832296.0,18.02,2634.56
2018-04-25,9373.3025,29386.63,254493.0,18,1401.9,280.0,-0.0070999999999999995,68.050003,764049.0,17.84,2639.4
2018-04-26,8807.515,14759.34,254493.0,18,1397.0,10.0,-0.0034000000000000002,68.190002,660549.0,16.24,2666.94
2018-04-27,9153.64125,11378.78,211119.0,18,1402.6,620.0,0.0039000000000000003,68.099998,542549.0,15.41,2669.91
2018-04-30,9268.7175,8320.14,215107.0,18,1398.1,50.0,-0.0032,68.57,755186.0,15.93,2648.05
2018-05-01,8949.87624,10763.33,215107.0,14,1385.4,30.0,-0.0089,67.25,694771.0,15.49,2654.8
2018-05-02,9029.47875,8212.95,215107.0,14,1384.3,20.0,-0.0008,67.93,789367.0,15.97,2635.67
2018-05-03,9228.8525,13700.5,228521.0,14,1391.4,0.0,0.0051,68.43,691219.0,15.9,2629.73
2018-05-04,9572.69875,10013.2,228521.0,14,1393.7,40.0,0.0016,69.720001,690876.0,14.77,2663.42
2018-05-07,9326.76125,9317.83,171761.0,14,1393.2,0.0,-0.0004,70.730003,758916.0,14.75,2672.63
2018-05-08,9424.99124,8950.5,171761.0,14,1392.8,340.0,-0.0003,69.059998,1253566.0,14.71,2671.92
2018-05-09,9039.02875,8129.59,206579.0,14,1392.0,30.0,-0.0006,71.139999,863386.0,13.42,2697.79
2018-05-10,9327.04999,7218.76,206579.0,14,1401.1,10.0,0.0064,71.360001,749808.0,13.23,2723.07
2018-05-11,8920.25625,15907.06,206579.0,14,1399.4,0.0,-0.0012,70.699997,634145.0,12.65,2727.72
2018-05-14,8398.86249,13418.34,182054.0,14,1396.9,0.0,-0.0018,70.959999,592826.0,12.93,2730.13
2018-05-15,8711.38875,10250.04,214779.0,14,1368.8,0.0,-0.019799999999999998,71.309998,815289.0,14.63,2711.45
2018-05-16,8159.25625,9914.22,214779.0,14,1370.8,30.0,0.0017000000000000001,71.489998,574279.0,13.42,2722.46
2018-05-17,8360.22875,7926.38,214779.0,14,1368.6,0.0,-0.0015,71.489998,562639.0,13.43,2720.13
2018-05-18,7996.82125,7715.22,211496.0,14,1369.9,0.0,0.0009,71.279999,211785.0,13.42,2712.97
2018-05-21,8493.13125,4844.48,202647.0,14,1369.7,50.0,-0.0001,72.239998,119892.0,13.08,2733.01
2018-05-22,8324.025,6589.43,202647.0,14,1370.7,50.0,0.0007000000000000001,72.129997,723458.0,13.22,2724.44
2018-05-23,7951.51375,14905.99,202647.0,14,1368.1,10.0,-0.0021,71.839996,702791.0,12.58,2733.29
2018-05-24,7614.96375,11033.72,206825.0,14,1383.1,20.0,0.0108,70.709999,640725.0,12.53,2727.76
2018-05-25,7599.9525,8491.93,206825.0,14,1382.1,0.0,-0.0007000000000000001,67.879997,955354.0,13.22,2721.33
2018-05-29,7118.42375,10110.69,144304.0,14,1373.9,80.0,0.0741,66.730003,1059750.0,17.02,2689.86
2018-05-30,7491.61125,6003.96,204077.0,14,1376.9,50850.0,0.0022,68.209999,726886.0,14.94,2724.01
2018-05-31,7363.27625,5809.56,204077.0,14,1375.2,4080.0,-0.0012,67.040001,917563.0,15.43,2705.27
2018-06-01,7490.62125,6726.93,204077.0,13,1370.2,0.0,-0.0034999999999999996,65.809998,781103.0,13.46,2734.62
2018-06-04,7716.1450680606,5644.33,174497.0,13,1369.1,0.0,-0.0004,64.75,696050.0,12.74,2746.87
2018-06-05,7505.5892769261,5599.22,212901.0,13,1374.1,360.0,0.0036,65.519997,714674.0,12.4,2748.8
2018-06-06,7624.1879705558,5566.79,212901.0,13,1373.5,30.0,-0.0004,64.730003,708829.0,11.64,2772.35
2018-06-12,6780.3408026703,10182.01,213196.0,13,1371.8,150.0,-0.0027,66.360001,524411.0,12.34,2786.85
2018-06-13,6525.329181606,16938.07,213196.0,13,1373.5,140.0,0.0012,66.639999,626398.0,12.94,2775.63
2018-06-14,6321.6559647806,14198.23,210029.0,13,1380.6,50.0,0.0051,66.889999,460168.0,12.12,2782.49
2018-06-15,6601.3241577351,6903.72,210029.0,13,1349.3,590.0,-0.0223,65.059998,512591.0,11.98,2779.66
2018-06-18,6482.8686968609,7725.85,144908.0,13,1351.1,40.0,0.0013,65.849998,218933.0,12.31,2773.75
2018-06-19,6711.6496699796,6092.32,144908.0,13,1349.2,30.0,-0.0014000000000000002,65.07,122646.0,13.35,2762.59
2018-06-20,6731.7101466428,6488.5,198889.0,13,1345.3,0.0,-0.0028000000000000004,66.220001,801625.0,12.79,2767.32
2018-06-21,6736.8677212375,4182.1,198889.0,13,1341.0,0.0,-0.0031,65.540001,760719.0,14.64,2749.76
2018-06-22,6729.9259369514,16911.16,198889.0,13,1341.3,0.0,0.0002,68.580002,1136232.0,13.77,2754.88
2018-06-25,6142.3925697055,8807.46,163295.0,13,1339.2,0.0,-0.0015,68.080002,816207.0,17.33,2717.07
2018-06-26,6244.3284549671,6253.3,195404.0,13,1329.6,90.0,-0.0070999999999999995,70.529999,848537.0,15.92,2723.06
2018-06-27,6148.4227054114,6792.7,195404.0,13,1325.7,10.0,-0.0033,72.760002,775155.0,17.91,2699.63
2018-06-28,6140.1914995488,7418.41,195404.0,13,1320.2,380.0,-0.0040999999999999995,73.449997,717347.0,16.85,2716.31
2018-06-29,5954.5265818138,10629.32,197881.0,13,1323.9,50.0,0.0028000000000000004,74.150002,602399.0,16.09,2718.37
2018-07-02,6373.2778541204,8121.3,199294.0,13,1309.9,30.0,-0.0104,73.940002,652167.0,15.6,2726.71
2018-07-05,6589.6327930083,6719.91,199600.0,13,1327.6,10.0,0.071,72.940002,841632.0,14.97,2736.61
2018-07-06,6538.6824323422,4997.83,199600.0,13,1324.8,10.0,-0.0021,73.800003,611419.0,13.37,2759.82
2018-07-09,6744.9886791676,5072.92,155685.0,13,1329.0,40.0,0.0031,73.849998,533003.0,12.69,2784.17
2018-07-10,6694.5308510827,7603.87,155685.0,13,1325.1,70.0,-0.0029,74.110001,586829.0,12.64,2793.84
2018-07-11,6364.3875895982,4926.29,202603.0,13,1313.3,30.0,-0.0088,70.379997,861726.0,13.63,2774.02
2018-07-12,6360.4466681956,8810.27,202603.0,13,1315.4,10.0,0.0016,70.330002,707887.0,12.58,2798.29
2018-07-13,6144.8101179498,5827.07,202603.0,13,1309.5,0.0,-0.0046,71.010002,530277.0,12.18,2801.31
2018-07-16,6366.3499035552,8828.08,176475.0,13,1308.0,0.0,-0.0011,68.059998,530480.0,12.83,2798.43
2018-07-17,6671.6259190668,15108.63,233966.0,13,1295.1,30.0,-0.0097,68.080002,440727.0,12.06,2809.55
2018-07-18,7315.5510403376,15273.11,233966.0,13,1295.5,0.0,0.0003,68.760002,187313.0,12.1,2815.62
2018-07-19,7359.7370183427,9683.79,233966.0,13,1290.9,80.0,-0.0034999999999999996,69.459999,103220.0,12.87,2804.49
2018-07-20,7484.6396703854,9846.56,225529.0,13,1297.3,150.0,0.0049,70.459999,500967.0,12.86,2801.83
2018-07-23,7411.2005247349,12070.76,229480.0,13,1291.2,0.0,-0.0046,67.889999,555915.0,12.62,2806.98
2018-07-24,7730.2474798128,18923.85,229480.0,13,1291.3,40.0,0.0001,68.519997,524591.0,12.41,2820.4
2018-07-25,8325.8015336658,13863.11,229480.0,13,1297.2,60.0,0.0045000000000000005,69.300003,622913.0,12.29,2846.07
2018-07-26,8271.5979196832,11202.08,231679.0,13,1291.6,0.0,-0.0039000000000000003,69.610001,489059.0,12.14,2837.44
2018-07-27,7925.2473958792,11584.49,231679.0,13,1289.1,0.0,-0.0019,68.690002,460450.0,13.03,2818.82
2018-07-30,8201.8900899474,9821.99,168407.0,13,1287.8,10.0,-0.001,70.129997,463011.0,14.26,2802.6
2018-07-31,8166.3883602012,12000.2,168407.0,13,1289.9,2720.0,0.0016,68.760002,519070.0,12.83,2816.29
2018-08-01,7700.8341285235,10921.59,241044.0,13,1284.1,1030.0,-0.0044,67.660004,576561.0,13.15,2813.36
2018-08-02,7588.5861802231,6722.46,241044.0,13,1276.3,0.0,-0.006,68.959999,531071.0,12.19,2827.22
2018-08-03,7547.3149505122,10475.08,241044.0,13,1279.5,10.0,0.0025,68.489998,476615.0,11.64,2840.35
2018-08-06,7411.5152993623,8425.87,191657.0,13,1273.7,10.0,-0.0045000000000000005,69.010002,495605.0,11.27,2850.4
2018-08-07,7402.3366337439,10429.16,233045.0,13,1274.3,720.0,0.0005,69.169998,485027.0,10.93,2858.45
2018-08-08,6748.4414841816,21222.61,233045.0,13,1276.9,210.0,0.002,66.940002,760313.0,10.85,2857.7
2018-08-09,6460.1531550102,13627.25,233045.0,13,1275.9,40.0,-0.0008,66.809998,509401.0,11.27,2853.58
2018-08-10,6482.9734487615,7740.13,226148.0,13,1274.7,80.0,-0.0009,67.629997,524490.0,13.16,2833.28
2018-08-13,6338.7389567451,10179.58,222229.0,13,1254.2,10.0,-0.0158,67.199997,578219.0,14.78,2821.93
2018-08-14,6260.1929950271,17119.88,222229.0,13,1256.0,0.0,0.0014000000000000002,67.040001,538484.0,13.31,2839.96
2018-08-15,6123.4476006082,16811.85,222229.0,13,1239.8,0.0,-0.0127,65.010002,573473.0,14.64,2818.37
2018-08-16,6332.6068999281,8799.16,232335.0,13,1238.8,40.0,-0.0013,65.459999,383380.0,13.45,2840.69
2018-08-17,6273.8880695393,10578.77,232335.0,13,1238.9,0.0,0.0001,65.910004,171403.0,12.64,2850.13
2018-08-20,6516.6683821435,7448.29,167400.0,13,1248.6,0.0,0.0075,66.43,112709.0,12.49,2857.05
2018-08-21,6299.3953331255,6584.39,167400.0,13,1253.9,0.0,0.0042,67.349998,437164.0,12.86,2862.96
2018-08-22,6470.7335666523,15930.31,230333.0,13,1257.2,0.0,0.0024,67.860001,581899.0,12.25,2861.82
2018-08-23,6355.8818088457,6856.61,230333.0,13,1247.0,0.0,-0.0083,67.830002,450690.0,12.41,2856.98
2018-08-24,6503.8323619614,7223.8,230333.0,13,1266.8,10.0,0.015600000000000001,68.720001,517796.0,11.99,2874.69
2018-08-27,6689.8226825962,6994.99,196420.0,13,1269.8,150.0,0.0023,68.870003,332612.0,12.16,2896.74
2018-08-28,6756.6289258733,11482.31,238039.0,13,1268.2,140.0,-0.0012,68.529999,426833.0,12.5,2897.52
2018-08-29,7084.2936167368,7424.03,238039.0,13,1265.1,30.0,-0.0024,69.510002,497095.0,12.25,2914.04
2018-08-30,7059.2312352573,7910.9,238039.0,13,1257.9,10.0,-0.005600000000000001,70.25,445584.0,13.53,2901.13
2018-08-31,6938.9145822993,7685.76,237076.0,13,1259.5,30.0,0.0013,69.800003,419739.0,12.86,2901.52
2018-09-04,7260.2515925593,7717.62,222897.0,12,1252.0,30.0,0.053,69.870003,785981.0,13.16,2896.72
2018-09-05,7361.2718642376,14914.63,222897.0,12,1254.4,10.0,0.0019,68.720001,542104.0,13.91,2888.6
2018-09-06,6913.1150129363,17927.95,252261.0,12,1257.5,0.0,0.0024,67.769997,633824.0,14.65,2878.05
2018-09-07,6471.493883654,8126.97,252261.0,12,1253.9,0.0,-0.0028000000000000004,67.75,530895.0,14.88,2871.68
2018-09-10,6253.9372013424,6841.81,188912.0,12,1253.4,10.0,-0.0004,67.540001,571174.0,14.16,2877.13
2018-09-11,6275.0831321787,7223.25,188912.0,12,1256.0,20.0,0.0022,69.25,676869.0,13.22,2887.89
2018-09-12,6275.6695882724,7259.91,233275.0,12,1265.1,20.0,0.0075,70.370003,800543.0,13.14,2888.92
