Date,BTC_Close,BTC_Open,BTC_High,BTC_Low,BTC_Volume,BTC_transactions,BTC_interesst,gold_Open,gold_Close,gold_High,gold_Low,gold_Volume,gold_Chg%,oil_Open,oil_Close,oil_High,oil_Low,oil_Volume,VIX_Open,VIX_Close,VIX_High,VIX_Low,SP500_Close index
2019/5/28,8800.346606,8653.151802,8937.246491,8621.572192,11661.23,390427,17,1322.6,1310.2,1322.6,1322.6,120,0.0298,58.939999,59.139999,59.57,58.130001,1020323,16.55,17.5,17.7,15.9,2802.39
2019/5/29,8719.331485,8776.565788,8819.666297,8555.590834,12054.15,390427,17,1327.8,1313.5,1327.8,1327.8,0,0.0024,59.07,58.810001,59.139999,56.880001,1124959,18.55,17.9,19.04,17.62,2783.02
2019/5/30,8672.400107,8721.347641,8756.242443,8430.12989,28840.7,390427,17,1332.4,1319.9,1332.4,1332.4,330,0.0048,59.119999,56.59,59.700001,56.330002,842281,17.47,17.3,18.11,16.72,2788.86
2019/5/31,8287.040256,8665.839657,9084.149997,8025.586476,16542.69,298997,17,1342.9,1337.9,1347.8,1342.9,220,0.0125,56.459999,53.5,56.610001,53.049999,1031488,19.05,18.71,19.72,18.01,2752.06
2019/6/3,8744.265561,8589.169642,8830.182154,8523.242741,15411.03,294009,20,1356.5,1353.4,1356.5,1356.5,70,0.0116,53.419998,53.25,54.630001,52.110001,984308,19.41,18.86,19.75,18.16,2744.45
2019/6/4,8474.048229,8744.109224,8765.743462,8342.317687,28346.04,294009,20,1366.5,1354.6,1366.5,1366.5,30,0.0009,52.889999,53.48,53.779999,52.43,831625,18.74,16.97,18.74,16.97,2803.27
2019/6/5,7645.572514,8108.159569,8108.159569,7453.269352,13129,294009,20,1376.6,1358.8,1376.6,1368.8,160,0.0027,52.860001,51.68,53.41,50.599998,943186,17.06,16.09,17.49,16.04,2826.15
2019/6/6,7790.321135,7644.798758,7922.561139,7586.361621,12185.16,364526,20,1370,1366.9,1370,1370,90,0.0061,51.66,52.59,53.299999,51.169998,790067,16.25,15.93,16.54,15.36,2843.49
2019/6/7,7730.881726,7794.195924,7920.527049,7459.129076,12180.97,364526,20,1388.5,1370.4,1388.5,1382.4,50,0.0025,53.099998,53.990002,54.32,52.619999,828133,15.65,16.3,16.44,15.33,2873.34
2019/6/10,7600.922492,7930.892273,7964.024535,7525.592609,9643.38,300917,20,1378,1354.8,1378,1367,10,-0.0109,54.240002,53.259998,54.84,53.049999,687146,16.3,15.94,16.47,15.84,2886.73
2019/6/11,7954.006238,7600.922505,8064.900135,7530.5341,7678.33,300917,20,1369,1356.9,1369,1369,1010,0.0015,53.43,53.27,54.040001,52.91,642940,15.84,15.99,16.7,15.5,2885.72
2019/6/12,7903.62525,8014.230919,8048.222661,7714.610306,12091.23,328464,20,1373.8,1362.3,1373.8,1373.8,10,0.0035,53.040001,51.139999,53.049999,50.720001,786105,16.26,15.91,16.43,15.78,2879.84
2019/6/13,8151.78868,7903.614632,8249.416067,7824.114084,8580.58,328464,20,1378.3,1368.8,1378.7,1378.3,0,0.005,51.07,52.279999,53.450001,50.919998,945024,16.16,15.82,16.21,15.61,2891.64
2019/6/14,8256.720099,8166.668236,8330.664352,8052.154225,12050.35,328464,20,1389.2,1369.6,1389.2,1379.8,40,0.0006,52.18,52.509998,52.98,51.700001,574229,16,15.28,16.4,15.21,2886.98
2019/6/17,9061.540461,8836.249652,9381.819714,8800.995665,20193.67,330954,20,1379.7,1367.7,1384.2,1379.7,20,-0.0014,52.5,51.93,52.740002,51.580002,397868,15.65,15.35,15.76,15.24,2889.67
2019/6/18,9346.975087,9061.593525,9409.342462,8969.770913,15974.31,394843,20,1379.7,1375.5,1394.5,1379.7,180,0.0057,51.950001,53.900002,54.310001,51.5,181640,14.89,15.15,15.54,14.62,2917.75
2019/6/19,9012.48785,9337.754059,9357.773256,8943.097105,9173.83,394843,20,1382.1,1373.5,1382.1,1382.1,90,-0.0022,54.09,53.759998,54.419998,53.279999,122838,15.05,14.33,15.71,14.15,2926.46
2019/6/20,9259.123638,9011.469676,9285.416716,8967.581715,11555.59,394843,20,1419.1,1420.3,1428.7,1417.4,410,0.0325,54.119999,56.650002,57.02,54.110001,854514,14.04,14.75,16.03,13.19,2954.18
2019/6/21,9559.900689,9260.682723,9599.915335,9198.775257,23563.85,337741,20,1444,1423.4,1444,1419.6,20,0.0023,57.259998,57.43,57.98,56.66,676047,14.74,15.4,15.48,14.42,2950.46
2019/6/24,10843.57097,10461.39042,11307.69355,10460.99889,15111.05,388342,20,1439.1,1441.4,1449.6,1439,10,0.0127,57.720001,57.900002,58.220001,56.75,597164,15.46,15.26,15.56,15.23,2945.35
2019/6/25,10996.45975,10843.60177,11104.10052,10539.81244,24269.79,388342,20,1461.3,1441.8,1473.9,1448.7,90,0.0003,57.740002,57.830002,58.84,57.200001,673140,15.43,16.28,16.68,15.1,2917.38
2019/6/26,11665.40968,10996.45328,11704.6219,10951.02502,70067.59,388342,20,1441.9,1438.6,1445.4,1440.5,40,-0.0024,58.84,59.380001,59.93,58.650002,686817,16.1,16.21,16.6,15.47,2913.78
2019/6/27,12444.92586,11668.66586,13879.23771,11625.88109,70145.65,361050,20,1444.5,1435.4,1444.5,1444.5,60,-0.0023,59.27,59.43,59.73,58.610001,531405,15.66,15.82,16.4,15.66,2924.92
2019/6/28,11086.26883,12444.92234,13328.58031,10314.75387,41020.87,361050,20,1451,1437.5,1451,1445.7,60,0.0016,59.220001,58.470001,59.799999,57.75,556101,15.7,15.08,16.13,15.08,2941.76
2019/7/1,10932.31051,12024.09452,12187.3067,10837.56007,37633.9,330731,18,1444,1413.9,1444,1424.4,10,-0.016,59.27,59.09,60.279999,58.34,674887,13.85,14.06,14.64,13.8,2964.33
2019/7/2,10454.68382,10932.30749,11196.99575,9986.256849,41476.42,330731,18,1428.6,1433.1,1428.6,1428.6,70,0.0135,59.139999,56.25,59.43,56.09,878938,14.16,12.93,14.3,12.9,2973.01
2019/7/5,11645.52461,11942.24132,12044.07955,11488.83066,19943.95,397554,18,1428,1426.3,1433,1428,20,0.0092,57.380001,57.509998,57.82,56.290001,698015,13,13.28,14.47,12.04,2990.41
2019/7/8,11422.11447,11219.04951,11593.11777,11101.91516,18809.86,348674,18,1436.9,1426.8,1436.9,1436.9,50,0.0005,57.77,57.66,58.459999,57.299999,540861,13.73,13.96,14.44,13.64,2975.95
2019/7/9,12335.99939,11422.14116,12354.46303,11335.16395,25072.06,365588,18,1430.6,1427.6,1430.8,1430.6,20,0.0007,57.560001,57.830002,59.099998,57.290001,551872,14.47,14.09,14.71,13.99,2979.63
2019/7/10,12575.90407,12335.99155,12815.67904,12127.71218,37013.08,365588,18,1450.5,1439.9,1450.5,1450.5,70,0.0085,58.400002,60.43,60.529999,58.349998,690656,14.38,13.03,14.69,12.98,2993.07
2019/7/11,12054.18379,12585.24197,13175.68774,11566.89839,33577.18,365588,18,1461.4,1434.6,1467.2,1461.4,10,-0.0036,60.439999,60.200001,60.939999,60.139999,573019,13.01,12.93,13.33,12.39,2999.91
2019/7/12,11324.1447,12054.18281,12188.17784,11011.04112,18077.11,360899,18,1450.9,1440.2,1450.9,1450.9,50,0.0039,60.459999,60.209999,60.740002,59.93,469029,12.76,12.39,12.82,12.28,3013.77
2019/7/15,10506.39583,11402.96731,11463.24252,10316.74949,32702.15,349111,18,1452.3,1441.5,1452.3,1452.3,990,0.001,60.25,59.580002,60.919998,59.200001,566818,12.58,12.68,13.02,12.49,3014.3
2019/7/16,10934.48274,10506.34821,10954.82405,9872.027243,39003.84,349111,18,1453.4,1439.3,1453.4,1453.4,20,-0.0014,59.259998,57.619999,60.060001,57.07,712540,12.61,12.86,13.14,12.28,3004.04
2019/7/17,9490.410516,10934.47264,11075.35282,9404.352196,34221.67,349111,18,1455,1451.6,1467.3,1455,20,0.0085,57.52,56.779999,58.360001,56.209999,504432,12.62,13.97,13.97,12.24,2984.42
2019/7/18,9733.132134,9490.438127,9972.24511,9085.489499,30779.8,315745,18,1464.4,1456.4,1488.5,1459.4,20,0.0032,56.599998,55.299999,57.32,54.720001,215361,14.45,13.53,14.5,13.19,2995.11
2019/7/19,10603.34887,9693.486511,10740.9887,9282.643,18921.67,315745,18,1483.3,1454.7,1487.4,1461.5,20,-0.0012,55.720001,55.630001,56.360001,54.990002,105217,13.31,14.45,14.45,13.09,2976.61
2019/7/22,10551.13163,11004.39657,11096.77442,10314.26618,14866.73,283934,18,1466,1455.2,1466,1466,610,0.0003,56.220001,56.220001,56.84,55.720001,619483,14.55,13.53,14.7,13.42,2985.03
2019/7/23,10285.63923,10551.12785,10685.24817,10071.52249,17517.98,283934,18,1458.6,1450,1459.6,1458.6,250,-0.0035,56.169998,56.77,57.470001,55.740002,521876,13.42,12.61,13.52,12.55,3005.47
2019/7/24,10027.53261,10285.63482,10338.63884,9882.631832,17433.78,295589,18,1467.2,1452.1,1467.2,1467.2,40,0.0014,57.23,55.880001,57.639999,55.330002,745248,12.8,12.07,13.1,11.98,3019.56
2019/7/25,9771.504761,9867.265028,9916.47758,9510.623987,12420.64,295589,18,1465.1,1443.1,1468,1456.1,810,-0.0058,55.900002,56.02,56.990002,55.810001,559282,12.24,12.74,13.54,11.69,3003.67
2019/7/26,9897.429352,9771.504819,10184.44037,9738.089085,10404.23,295589,18,1460.4,1448.1,1460.4,1460.4,560,0.0041,55.93,56.200001,56.57,55.68,476785,12.58,12.16,12.72,12.01,3025.86
2019/7/29,9495.855261,9459.674242,9603.319275,9134.399352,10251.81,283892,18,1461.7,1449.2,1461.7,1461.7,1050,0.0009,56.200001,56.869999,57.099998,55.810001,529742,12.7,12.83,13.17,12.58,3020.97
2019/7/30,9506.704273,9528.693443,9717.514278,9373.369428,8899.99,328375,18,1469,1457.7,1472.4,1469,20,0.0059,57.07,58.049999,58.470001,56.959999,547401,12.87,13.94,14.18,12.87,3013.18
2019/7/31,9572.735372,9506.698028,9719.981661,9387.22372,12455.48,328375,18,1460.5,1453.7,1469.6,1452.9,130,-0.0027,58.34,58.580002,58.82,57.810001,614001,13.83,16.12,16.55,13.46,2980.38
2019/8/1,10005.29447,9572.738464,10132.40473,9572.738439,14053.4,328375,15,1450.8,1448.4,1485.6,1443.3,150,-0.0033,57.849998,53.950001,57.990002,53.59,886748,15.41,17.87,19.46,13.73,2953.56
2019/8/2,10385.20061,10005.28929,10474.78174,9884.737728,12702.37,349556,15,1476.2,1472.9,1476.2,1476.2,80,0.0163,54.540001,55.66,56.049999,54.150002,739810,17.69,17.61,20.11,17.04,2932.05
2019/8/5,10985.80754,10831.2503,11051.98579,10573.7773,22797.97,339136,15,1487.4,1491,1505,1487.4,70,0.0116,55.380001,54.689999,55.610001,54.220001,823844,19.96,24.59,24.81,19.91,2844.74
2019/8/6,11811.78705,10985.83088,11940.48387,10939.56908,22435.3,339136,15,1507.2,1498.6,1511.1,1498.6,140,0.0047,54.950001,53.630001,55.419998,53.290001,682794,22.29,20.17,22.87,19.77,2881.77
2019/8/7,11310.18722,11811.80356,12314.10766,11219.40378,20598.91,339136,15,1510.6,1533.6,1547.7,1510.6,110,0.0231,53.419998,51.09,53.77,50.52,1063214,20.7,19.49,23.67,18.94,2883.98
2019/8/8,11956.04722,11310.22164,12129.40974,11283.67611,14293.07,336181,15,1533,1524,1542.1,1532.6,60,-0.0062,52.330002,52.540001,53.060001,51.939999,724762,19.36,16.91,19.89,16.82,2938.09
2019/8/9,11817.45548,11956.02281,12032.04653,11502.52799,11651.01,336181,15,1542.8,1523.3,1543.8,1535,90,-0.0003,52.880001,54.5,54.919998,52.369999,726386,18.14,17.97,19.44,17.31,2918.65
2019/8/12,11485.36578,11279.87554,11545.10453,11101.01485,6056.99,273280,15,1536,1532,1550.1,1526.4,160,0.0055,54.32,54.93,55.18,53.540001,611027,17.87,21.09,21.26,17.77,2882.7
2019/8/13,11391.96865,11485.36408,11583.8907,11227.44066,12011.52,273280,15,1556.2,1529.3,1571.7,1523.1,70,-0.0015,54.73,57.099998,57.470001,54.209999,783486,21.28,17.52,21.64,17.52,2926.32
2019/8/14,10869.37911,11391.96383,11434.88853,10746.75595,23138.76,359997,15,1538.5,1542.9,1553.1,1532.6,240,0.0086,56.740002,55.23,56.849998,53.970001,718293,17.81,22.1,22.71,17.75,2840.6
2019/8/15,10211.49858,10851.20047,10860.82397,10047.99513,26273.06,359997,15,1553,1545.9,1561.2,1546,290,0.0017,54.900002,54.470001,55.330002,53.77,527866,21.58,21.18,24.1,20.78,2847.6
2019/8/16,10386.53955,10211.50951,10444.07996,9682.711422,18938.12,359997,15,1557.4,1538.2,1557.7,1541.3,160,-0.0048,54.740002,54.869999,55.669998,54.259998,168345,20.48,18.47,20.5,18.41,2888.68
2019/8/19,10335.37284,10211.67093,10462.74951,10082.26549,11637.76,288256,15,1543.9,1526.2,1543.9,1531,350,-0.0077,54.959999,56.209999,56.41,54.84,113571,17.93,16.88,18.22,16.52,2923.65
2019/8/20,10774.81031,10335.37448,10812.79708,10264.45646,8586.19,333304,15,1530.2,1530.4,1540.7,1530.2,170,0.0027,56.099998,56.34,56.599998,55.279999,659258,16.78,17.5,17.7,16.45,2900.51
2019/8/21,10818.50701,10774.82421,10943.87041,10531.48856,16469.55,333304,15,1532.7,1530.4,1540.6,1532.7,560,0.0001,56.049999,55.68,57.130001,55.549999,704035,17.01,15.8,17.04,15.51,2924.43
2019/8/22,10064.91679,10818.52263,10818.58913,9864.136684,10555.14,333304,15,1534.3,1523.4,1538.8,1530.5,250,-0.0046,55.939999,55.349998,56.459999,54.849998,621573,16.12,16.68,17.68,15.63,2922.95
2019/8/23,10161.16475,10064.93106,10229.01701,9762.052413,8962.04,340220,15,1539,1552.5,1563.5,1537.3,260,0.019,55.349998,54.169998,55.599998,53.240002,807151,16.15,19.87,21.07,16.04,2847.11
2019/8/26,10068.92242,10171.49019,10292.84102,9911.50882,12057.5,318219,15,1584.5,1552.1,1584.5,1563.2,70,-0.0003,53.25,53.639999,55.259998,52.959999,679022,20.34,19.32,21.33,19.06,2878.38
2019/8/27,10312.21504,10138.57086,10624.60517,10136.07172,7298.1,318219,15,1566.2,1567.2,1579.3,1564.6,170,0.0095,53.759998,54.93,55.720001,53.689999,596624,20.18,20.31,21.04,18.49,2869.16
2019/8/28,10122.19653,10312.19686,10402.29749,10042.87929,15611.52,318219,15,1572.3,1564.5,1578,1571.6,240,-0.0017,55.709999,55.779999,56.75,55.34,674048,20.55,19.35,21.64,19.1,2887.94
2019/8/29,9743.162051,10169.14274,10279.25422,9600.835039,13650.89,346734,15,1571.9,1552.6,1578.8,1562,250,-0.0072,55.880001,56.709999,56.889999,55.43,630760,19.02,17.88,19.2,17.6,2924.58
2019/8/30,9487.976434,9743.15873,9747.119828,9325.394154,8670.66,346734,15,1564.1,1545.5,1566.9,1555,450,-0.0043,56.630001,55.099998,56.720001,54.549999,708268,17.94,18.98,19.18,17.09,2926.46
2019/9/3,10381.85596,9781.864338,10440.22046,9738.247573,14521.81,285468,13,1562.8,1571.9,1583.9,1561.2,240,0.0313,55,53.939999,55.240002,52.84,970804,20.96,19.66,21.15,19.41,2906.27
2019/9/4,10691.3113,10366.37382,10752.42149,10290.49442,11506.7,324741,13,1582.7,1576.2,1590.7,1572,340,0.0027,53.919998,56.259998,56.580002,53.84,682298,18.23,17.33,18.83,17.26,2937.78
2019/9/5,10555.0469,10691.31852,10810.01817,10185.25791,7307.17,324741,13,1579.5,1541.3,1584.1,1544.9,100,-0.0217,55.950001,56.299999,57.759998,55.75,712466,16.92,16.27,17.05,15.45,2976
2019/9/6,10576.31789,10555.0624,10643.94607,10463.81329,14188.01,324741,13,1551,1531.5,1559.9,1539.2,60,-0.0062,56.189999,56.52,56.950001,54.830002,714294,15.92,15,16.06,14.91,2978.71
2019/9/9,10402.79653,10485.40972,10595.19556,10244.58258,9351.39,314429,13,1540.1,1527.6,1546.6,1534.1,240,-0.0024,56.799999,57.849998,58.16,56.580002,646993,15.26,15.27,16.13,14.95,2978.43
2019/9/10,10332.94219,10402.76795,10524.38695,10097.98038,7620.05,339858,13,1531.9,1515.8,1532.6,1524.9,160,-0.0075,58.029999,57.400002,58.759998,57.200001,755472,15.53,15.2,16.52,15.11,2979.39
2019/9/11,10082.94683,10332.93727,10380.30659,9956.122723,7694.14,339858,13,1528.8,1520,1534.4,1528.8,40,0.0028,57.889999,55.75,58.299999,55.610001,858772,15.33,14.61,15.52,14.55,3000.93
2019/9/12,10152.75298,10107.49504,10269.03039,9891.803301,7569.29,339858,13,1530.4,1524.5,1558.6,1530.4,410,0.0035,55.93,55.09,56.34,54,845977,14.69,14.22,14.94,13.85,3009.57
2019/9/13,10396.7672,10152.76062,10459.92661,10055.26449,6799.62,308856,13,1543.4,1517,1543.4,1525.6,180,-0.0046,55.150002,54.849998,55.68,54.439999,599470,14.16,13.74,14.31,13.51,3007.39
2019/9/16,10302.19071,10361.08564,10381.56459,10267.86546,7384.74,347341,13,1542.6,1528.7,1546.5,1536.4,690,0.0076,61.48,62.900002,63.380001,58.77,1404916,14.89,14.67,15.29,14.5,2997.96
2019/9/17,10301.65965,10306.1484,10373.06351,10093.14028,5710.49,347341,13,1538.8,1530.5,1542.3,1538.8,10,0.0012,61.959999,59.34,62.59,58.459999,993237,14.92,14.44,15.03,14.4,3005.7
2019/9/18,10231.42151,10301.66126,10304.62364,10145.34576,5564.14,347341,13,1538.9,1532.8,1549,1530.4,500,0.0013,58.810001,58.110001,59.43,57.669998,216961,14.61,13.95,15.8,13.8,3006.73
2019/9/19,10168.28771,10231.41302,10263.82338,10094.32501,13548.83,346110,13,1528.8,1523.2,1540.4,1528.8,160,-0.0063,58.200001,58.130001,59.540001,58.009998,112327,14.66,14.05,14.66,13.31,3006.79
2019/9/20,10223.50558,10166.77877,10286.01075,9687.29416,6147.42,346110,13,1537.8,1532,1553.5,1537.8,100,0.0058,58.650002,58.09,59.099998,57.790001,576019,13.94,15.32,15.84,13.35,2992.07
2019/9/23,10031.86671,9984.518857,10083.09813,9850.753085,10409.03,318713,13,1556.6,1548.5,1562.5,1556.6,20,0.0105,59.25,58.639999,59.389999,57.369999,526785,15.35,14.91,16,14.71,2991.78
2019/9/24,9719.718696,10031.86687,10062.91987,9630.695768,31693.09,318713,13,1560.1,1557.1,1573,1554.9,510,0.0054,58.439999,57.290001,58.490002,56.689999,591529,14.77,17.05,17.62,14.33,2966.6
2019/9/25,8688.973526,9719.704257,9770.161484,7944.334498,23161.99,347747,13,1572,1528.9,1572,1539.1,250,-0.0179,56.700001,56.490002,57.02,55.549999,563550,17.05,15.96,18.45,15.69,2984.87
2019/9/26,8438.708552,8528.464788,8741.509561,8230.466526,25063.02,347747,13,1538.9,1532,1547,1538,250,0.0019,56.689999,56.41,56.84,55.41,599653,16.23,16.07,17.09,15.35,2977.62
2019/9/27,8103.2109,8438.716459,8462.412486,7757.276118,15793.45,347747,13,1538.3,1523.3,1538.3,1525.7,170,-0.0058,56.509998,55.91,56.759998,54.75,712966,15.77,17.22,18.69,15.15,2961.79
2019/9/30,8085.71329,8146.422964,8228.641494,7905.017736,14235.43,314433,13,1533,1489.8,1533,1500.1,510,-0.022,56.540001,54.07,56.57,53.98,532522,17.23,16.24,17.35,16.2,2976.74
2019/10/1,8241.34147,8055.694139,8331.291686,7728.678427,12133.1,337244,12,1502.6,1505.6,1520,1499,220,0.0105,54.279999,53.619999,54.84,53.049999,589176,16.02,18.56,18.62,15.79,2940.25
2019/10/2,8333.68919,8298.624775,8508.705409,8195.045244,7006.37,337244,12,1512.8,1524.6,1536.3,1509.9,340,0.0124,54,52.639999,54.419998,52.169998,590306,18.75,20.56,21.46,18.75,2887.61
